DEPT,DEN,DT,GR,NEUT,RES_DEP,Facies,velocity
7564.5,2.2382,137.507,,,,none,7272.357043641415
7565.0,2.2382,137.507,,,,none,7272.357043641415
7565.5,2.2382,137.507,,,,none,7272.357043641415
7566.0,2.2382,137.507,,,,none,7272.357043641415
7566.5,2.2382,137.507,,,,none,7272.357043641415
7567.0,2.2382,137.507,,,,none,7272.357043641415
7567.5,2.2382,137.507,,,,none,7272.357043641415
7568.0,2.2382,137.507,,,,none,7272.357043641415
7568.5,2.2382,137.507,,,,none,7272.357043641415
7569.0,2.2382,137.507,,,,none,7272.357043641415
7569.5,2.2382,137.507,,,,none,7272.357043641415
7570.0,2.2382,137.507,,,,none,7272.357043641415
7570.5,2.2382,137.507,,,,none,7272.357043641415
7571.0,2.2382,137.507,,,,none,7272.357043641415
7571.5,2.2382,137.507,,,,none,7272.357043641415
7572.0,2.2382,137.507,,,,none,7272.357043641415
7572.5,2.2382,137.507,,,,none,7272.357043641415
7573.0,2.2382,137.507,,,,none,7272.357043641415
7573.5,2.2382,137.507,,,,none,7272.357043641415
7574.0,2.2382,137.507,,,,none,7272.357043641415
7574.5,2.2382,137.507,,,,none,7272.357043641415
7575.0,2.2382,137.507,,,,none,7272.357043641415
7575.5,2.2382,137.507,,,,none,7272.357043641415
7576.0,2.2382,137.507,,,,none,7272.357043641415
7576.5,2.2382,137.507,,,,none,7272.357043641415
7577.0,2.2382,137.507,,,,none,7272.357043641415
7577.5,2.2382,137.507,,,,none,7272.357043641415
7578.0,2.2382,137.507,,,,none,7272.357043641415
7578.5,2.2382,137.507,,,,none,7272.357043641415
7579.0,2.2382,137.507,,,,none,7272.357043641415
7579.5,2.2382,137.507,,,,none,7272.357043641415
7580.0,2.2382,137.507,,,,none,7272.357043641415
7580.5,2.2382,137.507,,,,none,7272.357043641415
7581.0,2.2382,137.507,,,,none,7272.357043641415
7581.5,2.2382,137.507,,,,none,7272.357043641415
7582.0,2.2382,137.507,,,,none,7272.357043641415
7582.5,2.2382,137.507,,,,none,7272.357043641415
7583.0,2.2382,137.507,,,,none,7272.357043641415
7583.5,2.2382,137.507,,,,none,7272.357043641415
7584.0,2.2382,137.507,,,,none,7272.357043641415
7584.5,2.2382,137.507,,,,none,7272.357043641415
7585.0,2.2382,137.507,,,,none,7272.357043641415
7585.5,2.2382,137.507,,,,none,7272.357043641415
7586.0,2.2382,137.507,,,,none,7272.357043641415
7586.5,2.2382,137.507,,,,none,7272.357043641415
7587.0,2.2382,137.507,,,,none,7272.357043641415
7587.5,2.2382,137.507,,,,none,7272.357043641415
7588.0,2.2382,137.507,,,,none,7272.357043641415
7588.5,2.2382,137.507,,,,none,7272.357043641415
7589.0,2.2382,137.507,,,,none,7272.357043641415
7589.5,2.2382,137.507,,,,none,7272.357043641415
7590.0,2.2382,137.507,,,,none,7272.357043641415
7590.5,2.2382,137.507,,,,none,7272.357043641415
7591.0,2.2382,137.507,,,,none,7272.357043641415
7591.5,2.2382,137.507,,,,none,7272.357043641415
7592.0,2.2382,137.507,,,,none,7272.357043641415
7592.5,2.2382,137.507,,,,none,7272.357043641415
7593.0,2.2382,137.507,,,,none,7272.357043641415
7593.5,2.2382,137.507,,,,none,7272.357043641415
7594.0,2.2382,137.507,,,,none,7272.357043641415
7594.5,2.2382,137.507,,,,none,7272.357043641415
7595.0,2.2382,137.507,,,,none,7272.357043641415
7595.5,2.2382,137.507,,,,none,7272.357043641415
7596.0,2.2382,137.507,,,,none,7272.357043641415
7596.5,2.2382,137.507,,,,none,7272.357043641415
7597.0,2.2382,137.507,,,,none,7272.357043641415
7597.5,2.2382,137.507,,,,none,7272.357043641415
7598.0,2.2382,137.507,,,,none,7272.357043641415
7598.5,2.2382,137.507,,,,none,7272.357043641415
7599.0,2.2382,137.507,,,,none,7272.357043641415
7599.5,2.2382,137.507,,,,none,7272.357043641415
7600.0,2.2382,137.507,,,,none,7272.357043641415
7600.5,2.2382,137.507,,,,none,7272.357043641415
7601.0,2.2382,137.507,,,,none,7272.357043641415
7601.5,2.2382,137.507,,,,none,7272.357043641415
7602.0,2.2382,137.507,,,,none,7272.357043641415
7602.5,2.2382,137.507,,,,none,7272.357043641415
7603.0,2.2382,137.507,,,,none,7272.357043641415
7603.5,2.2382,137.507,,,,none,7272.357043641415
7604.0,2.2382,137.507,,,,none,7272.357043641415
7604.5,2.2382,137.507,,,,none,7272.357043641415
7605.0,2.2382,137.507,,,,none,7272.357043641415
7605.5,2.2382,137.507,,,,none,7272.357043641415
7606.0,2.2382,137.507,,,,none,7272.357043641415
7606.5,2.2382,137.507,,,,none,7272.357043641415
7607.0,2.2382,137.507,,,,none,7272.357043641415
7607.5,2.2382,137.507,,,,none,7272.357043641415
7608.0,2.2382,137.507,,,,none,7272.357043641415
7608.5,2.2382,137.507,,,,none,7272.357043641415
7609.0,2.2382,137.507,,,,none,7272.357043641415
7609.5,2.2382,137.507,,,,none,7272.357043641415
7610.0,2.2382,137.507,,,,none,7272.357043641415
7610.5,2.2382,137.507,,,,none,7272.357043641415
7611.0,2.2382,137.507,,,,none,7272.357043641415
7611.5,2.2382,137.507,,,,none,7272.357043641415
7612.0,2.2382,137.507,,,,none,7272.357043641415
7612.5,2.2382,137.507,,,,none,7272.357043641415
7613.0,2.2382,137.507,,,,none,7272.357043641415
7613.5,2.2382,137.507,,,,none,7272.357043641415
7614.0,2.2382,137.507,,,,none,7272.357043641415
7614.5,2.2382,137.507,,,,none,7272.357043641415
7615.0,2.2382,137.507,,,,none,7272.357043641415
7615.5,2.2382,137.507,,,,none,7272.357043641415
7616.0,2.2382,137.507,,,,none,7272.357043641415
7616.5,2.2382,137.507,,,,none,7272.357043641415
7617.0,2.2382,137.507,,,,none,7272.357043641415
7617.5,2.2382,137.507,,,,none,7272.357043641415
7618.0,2.2382,137.507,,,,none,7272.357043641415
7618.5,2.2382,137.507,,,,none,7272.357043641415
7619.0,2.2382,137.507,,,,none,7272.357043641415
7619.5,2.2382,137.507,,,,none,7272.357043641415
7620.0,2.2382,137.507,,,,none,7272.357043641415
7620.5,2.2382,137.507,,,,none,7272.357043641415
7621.0,2.2382,137.507,,,,none,7272.357043641415
7621.5,2.2382,137.507,,,,none,7272.357043641415
7622.0,2.2382,137.507,,,,none,7272.357043641415
7622.5,2.2382,137.507,,,,none,7272.357043641415
7623.0,2.2382,137.507,,,,none,7272.357043641415
7623.5,2.2382,137.507,,,,none,7272.357043641415
7624.0,2.2382,137.507,,,,none,7272.357043641415
7624.5,2.2382,137.507,,,,none,7272.357043641415
7625.0,2.2382,137.507,,,,none,7272.357043641415
7625.5,2.2382,137.507,,,,none,7272.357043641415
7626.0,2.2382,137.507,,,,none,7272.357043641415
7626.5,2.2382,137.507,,,,none,7272.357043641415
7627.0,2.2382,137.507,,,,none,7272.357043641415
7627.5,2.2382,137.507,,,,none,7272.357043641415
7628.0,2.2382,137.507,,,,none,7272.357043641415
7628.5,2.2382,137.507,,,,none,7272.357043641415
7629.0,2.2382,137.507,,,,none,7272.357043641415
7629.5,2.2382,137.507,,,,none,7272.357043641415
7630.0,2.2382,137.507,,,,none,7272.357043641415
7630.5,2.2382,137.507,,,,none,7272.357043641415
7631.0,2.2382,137.507,,,,none,7272.357043641415
7631.5,2.2382,137.507,,,,none,7272.357043641415
7632.0,2.2382,137.507,,,,none,7272.357043641415
7632.5,2.2382,137.507,,,,none,7272.357043641415
7633.0,2.2382,137.507,,,,none,7272.357043641415
7633.5,2.2382,137.507,,,,none,7272.357043641415
7634.0,2.2382,137.507,,,,none,7272.357043641415
7634.5,2.2382,137.507,,,,none,7272.357043641415
7635.0,2.2382,137.507,,,,none,7272.357043641415
7635.5,2.2382,137.507,,,,none,7272.357043641415
7636.0,2.2382,137.507,,,,none,7272.357043641415
7636.5,2.2382,137.507,,,,none,7272.357043641415
7637.0,2.2382,137.507,,,,none,7272.357043641415
7637.5,2.2382,137.507,,,,none,7272.357043641415
7638.0,2.2382,137.507,,,,none,7272.357043641415
7638.5,2.2382,137.507,,,,none,7272.357043641415
7639.0,2.2382,137.507,,,,none,7272.357043641415
7639.5,2.2382,137.507,,,,none,7272.357043641415
7640.0,2.2382,137.507,,,,none,7272.357043641415
7640.5,2.2382,137.507,,,,none,7272.357043641415
7641.0,2.2382,137.507,,,,none,7272.357043641415
7641.5,2.2382,137.507,,,,none,7272.357043641415
7642.0,2.2382,137.507,,,,none,7272.357043641415
7642.5,2.2382,137.507,,,,none,7272.357043641415
7643.0,2.2382,137.507,,,,none,7272.357043641415
7643.5,2.2382,137.507,,,,none,7272.357043641415
7644.0,2.2382,137.507,,,,none,7272.357043641415
7644.5,2.2382,137.507,,,,none,7272.357043641415
7645.0,2.2382,137.507,,,,none,7272.357043641415
7645.5,2.2382,137.507,,,,none,7272.357043641415
7646.0,2.2382,137.507,,,,none,7272.357043641415
7646.5,2.2382,137.507,,,,none,7272.357043641415
7647.0,2.2382,137.507,,,,none,7272.357043641415
7647.5,2.2382,137.507,,,,none,7272.357043641415
7648.0,2.2382,137.507,,,,none,7272.357043641415
7648.5,2.2382,137.507,,,,none,7272.357043641415
7649.0,2.2382,137.507,,,,none,7272.357043641415
7649.5,2.2382,137.507,,,,none,7272.357043641415
7650.0,2.2382,137.507,,,,none,7272.357043641415
7650.5,2.2382,137.507,,,,none,7272.357043641415
7651.0,2.2382,137.507,,,,none,7272.357043641415
7651.5,2.2382,137.507,,,,none,7272.357043641415
7652.0,2.2382,137.507,,,,none,7272.357043641415
7652.5,2.2382,137.507,,,,none,7272.357043641415
7653.0,2.2382,137.507,,,,none,7272.357043641415
7653.5,2.2382,137.507,,,,none,7272.357043641415
7654.0,2.2382,137.507,,,,none,7272.357043641415
7654.5,2.2382,137.507,,,,none,7272.357043641415
7655.0,2.2382,137.507,,,,none,7272.357043641415
7655.5,2.2382,137.507,,,,none,7272.357043641415
7656.0,2.2382,137.507,,,,none,7272.357043641415
7656.5,2.2382,137.507,,,,none,7272.357043641415
7657.0,2.2382,137.507,,,,none,7272.357043641415
7657.5,2.2382,137.507,,,,none,7272.357043641415
7658.0,2.2382,137.507,,,,none,7272.357043641415
7658.5,2.2382,137.507,,,,none,7272.357043641415
7659.0,2.2382,137.507,,,,none,7272.357043641415
7659.5,2.2382,137.507,,,,none,7272.357043641415
7660.0,2.2382,137.507,,,,none,7272.357043641415
7660.5,2.2382,137.507,,,,none,7272.357043641415
7661.0,2.2382,137.507,,,,none,7272.357043641415
7661.5,2.2382,137.507,,,,none,7272.357043641415
7662.0,2.2382,137.507,,,,none,7272.357043641415
7662.5,2.2382,137.507,,,,none,7272.357043641415
7663.0,2.2382,137.507,,,,none,7272.357043641415
7663.5,2.2382,137.507,,,,none,7272.357043641415
7664.0,2.2382,137.507,,,,none,7272.357043641415
7664.5,2.2382,137.507,,,,none,7272.357043641415
7665.0,2.2382,137.507,,,,none,7272.357043641415
7665.5,2.2382,137.507,,,,none,7272.357043641415
7666.0,2.2382,137.507,,,,none,7272.357043641415
7666.5,2.2382,137.507,,,,none,7272.357043641415
7667.0,2.2382,137.507,,,,none,7272.357043641415
7667.5,2.2382,137.507,,,,none,7272.357043641415
7668.0,2.2382,137.507,,,,none,7272.357043641415
7668.5,2.2382,137.507,,,,none,7272.357043641415
7669.0,2.2382,137.507,,,,none,7272.357043641415
7669.5,2.2382,137.507,,,,none,7272.357043641415
7670.0,2.2382,137.507,,,,none,7272.357043641415
7670.5,2.2382,137.507,,,,none,7272.357043641415
7671.0,2.2382,137.507,,,,none,7272.357043641415
7671.5,2.2382,137.507,,,,none,7272.357043641415
7672.0,2.2382,137.507,,,,none,7272.357043641415
7672.5,2.2382,137.507,,,,none,7272.357043641415
7673.0,2.2382,137.507,,,,none,7272.357043641415
7673.5,2.2382,137.507,,,,none,7272.357043641415
7674.0,2.2382,137.507,,,,none,7272.357043641415
7674.5,2.2382,137.507,,,,none,7272.357043641415
7675.0,2.2382,137.507,,,,none,7272.357043641415
7675.5,2.2382,137.507,,,,none,7272.357043641415
7676.0,2.2382,137.507,,,,none,7272.357043641415
7676.5,2.2382,137.507,,,,none,7272.357043641415
7677.0,2.2382,137.507,,,,none,7272.357043641415
7677.5,2.2382,137.507,,,,none,7272.357043641415
7678.0,2.2382,137.507,,,,none,7272.357043641415
7678.5,2.2382,137.507,,,,none,7272.357043641415
7679.0,2.2382,137.507,,,,none,7272.357043641415
7679.5,2.2382,137.507,,,,none,7272.357043641415
7680.0,2.2382,137.507,,,,none,7272.357043641415
7680.5,2.2382,137.507,,,,none,7272.357043641415
7681.0,2.2382,137.507,,,,none,7272.357043641415
7681.5,2.2382,137.507,39.0321,0.5983,,sand,7272.357043641415
7682.0,2.2382,137.507,39.0321,0.5983,,sand,7272.357043641415
7682.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7683.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7683.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7684.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7684.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7685.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7685.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7686.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7686.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7687.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7687.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7688.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7688.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7689.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7689.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7690.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7690.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7691.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7691.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7692.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7692.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7693.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7693.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7694.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7694.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7695.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7695.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7696.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7696.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7697.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7697.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7698.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7698.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7699.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7699.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7700.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7700.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7701.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7701.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7702.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7702.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7703.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7703.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7704.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7704.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7705.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7705.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7706.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7706.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7707.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7707.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7708.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7708.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7709.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7709.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7710.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7710.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7711.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7711.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7712.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7712.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7713.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7713.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7714.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7714.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7715.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7715.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7716.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7716.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7717.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7717.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7718.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7718.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7719.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7719.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7720.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7720.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7721.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7721.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7722.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7722.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7723.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7723.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7724.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7724.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7725.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7725.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7726.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7726.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7727.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7727.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7728.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7728.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7729.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7729.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7730.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7730.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7731.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7731.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7732.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7732.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7733.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7733.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7734.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7734.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7735.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7735.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7736.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7736.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7737.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7737.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7738.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7738.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7739.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7739.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7740.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7740.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7741.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7741.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7742.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7742.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7743.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7743.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7744.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7744.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7745.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7745.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7746.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7746.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7747.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7747.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7748.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7748.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7749.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7749.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7750.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7750.5,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7751.0,2.2382,137.507,39.0321,0.5983,0.9332,sand,7272.357043641415
7751.5,2.2382,137.507,41.9401,0.595,0.9332,sand,7272.357043641415
7752.0,2.2382,137.507,41.6746,0.6178,0.9332,sand,7272.357043641415
7752.5,2.2382,137.507,40.5087,0.6203,0.9332,sand,7272.357043641415
7753.0,2.2382,137.507,38.4791,0.6197,0.9332,sand,7272.357043641415
7753.5,2.2382,137.507,36.3887,0.6023,0.9332,sand,7272.357043641415
7754.0,2.2382,137.507,33.253,0.5853,0.9332,sand,7272.357043641415
7754.5,2.2382,137.507,33.9191,0.6019,0.9332,sand,7272.357043641415
7755.0,2.2382,137.507,39.2279,0.5749,0.9332,sand,7272.357043641415
7755.5,2.2382,137.507,41.66,0.5941,0.9332,sand,7272.357043641415
7756.0,2.2382,137.507,39.2916,0.559,0.9332,sand,7272.357043641415
7756.5,2.2382,137.507,35.6284,0.5703,0.9332,sand,7272.357043641415
7757.0,2.2382,137.507,37.3668,0.5627,0.9332,sand,7272.357043641415
7757.5,2.2382,137.507,38.5975,0.5789,0.9332,sand,7272.357043641415
7758.0,2.2382,137.507,41.03,0.5719,0.9332,sand,7272.357043641415
7758.5,2.2382,137.507,41.0158,0.6322,0.9332,sand,7272.357043641415
7759.0,2.2382,137.507,41.396,0.6012,0.9332,sand,7272.357043641415
7759.5,2.2382,137.507,38.3523,0.6159,0.9332,sand,7272.357043641415
7760.0,2.2382,137.507,37.921,0.6201,0.9332,sand,7272.357043641415
7760.5,2.2382,137.507,38.9359,0.6569,0.9332,sand,7272.357043641415
7761.0,2.2382,137.507,41.5505,0.6206,0.9332,sand,7272.357043641415
7761.5,2.2382,137.507,42.4095,0.578,0.9332,sand,7272.357043641415
7762.0,2.2382,137.507,43.1519,0.5955,0.9332,sand,7272.357043641415
7762.5,2.2382,137.507,41.9945,0.6218,0.9332,sand,7272.357043641415
7763.0,2.2382,137.507,40.7992,0.6274,0.9332,sand,7272.357043641415
7763.5,2.2382,137.507,38.8107,0.5824,0.9332,sand,7272.357043641415
7764.0,2.2382,137.507,40.6653,0.597,0.9332,sand,7272.357043641415
7764.5,2.2382,137.507,42.8566,0.6091,0.9332,sand,7272.357043641415
7765.0,2.2382,137.507,43.9829,0.6038,0.9332,sand,7272.357043641415
7765.5,2.2382,137.507,41.8767,0.5856,0.9332,sand,7272.357043641415
7766.0,2.2382,137.507,39.3093,0.5447,0.9332,sand,7272.357043641415
7766.5,2.2382,137.507,38.9729,0.5785,0.9332,sand,7272.357043641415
7767.0,2.2382,137.507,39.1835,0.5653,0.9332,sand,7272.357043641415
7767.5,2.2382,137.507,41.4101,0.5588,0.9332,sand,7272.357043641415
7768.0,2.2382,137.507,42.5559,0.545,0.9332,sand,7272.357043641415
7768.5,2.2382,137.507,43.3257,0.5932,0.9332,sand,7272.357043641415
7769.0,2.2382,137.507,43.7204,0.6144,0.9332,sand,7272.357043641415
7769.5,2.2382,137.507,44.2192,0.6087,0.9332,sand,7272.357043641415
7770.0,2.2382,137.507,44.0502,0.6243,0.9332,sand,7272.357043641415
7770.5,2.2382,137.507,43.9145,0.6008,0.9332,sand,7272.357043641415
7771.0,2.2382,137.507,44.6467,0.5893,0.9332,sand,7272.357043641415
7771.5,2.2382,137.507,44.9683,0.5295,0.9332,sand,7272.357043641415
7772.0,2.2382,137.507,45.8543,0.5638,0.9332,sand,7272.357043641415
7772.5,2.2382,137.507,44.7998,0.5928,0.9332,sand,7272.357043641415
7773.0,2.2382,137.507,45.9411,0.6172,0.9332,sand,7272.357043641415
7773.5,2.2382,137.507,43.1498,0.5797,0.9332,sand,7272.357043641415
7774.0,2.2382,137.507,38.9224,0.5549,0.9332,sand,7272.357043641415
7774.5,2.2382,137.507,37.8108,0.5516,0.9332,sand,7272.357043641415
7775.0,2.2382,137.507,36.4499,0.5621,0.9332,sand,7272.357043641415
7775.5,2.2382,137.507,40.3652,0.5647,0.9332,sand,7272.357043641415
7776.0,2.2382,137.507,41.3035,0.5426,0.9332,sand,7272.357043641415
7776.5,2.2382,137.507,46.1351,0.5669,0.9332,sand,7272.357043641415
