DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
7306.5,1.9804,150.4799,78.2758,0.5469,1.2763,0.432,7267.468117768531
7307.0,2.0208,151.1411,77.8784,0.5364,1.3081,0.4059,6818.68321567814
7307.5,2.0243,152.4738,77.9052,0.5174,1.2958,0.4037,6782.145667314852
7308.0,2.0364,152.7232,76.7407,0.5077,1.2643,0.3959,6654.173894891367
7308.5,2.0087,151.5155,74.8719,0.5018,1.2406,0.4137,6949.818799221354
7309.0,1.9771,149.4054,74.512,0.5041,1.3539,0.4341,7304.836040886391
7309.5,1.9671,147.556,75.0408,0.5262,1.3412,0.4406,7421.7207889210995
7310.0,1.9709,147.1426,74.3817,0.553,1.3449,0.4381,7376.545401554197
7310.5,1.9208,147.9928,73.453,0.59,1.3593,0.4705,7983.947133770478
7311.0,1.9391,149.4646,85.8022,0.5514,1.3196,0.4586,7755.254858769587
7311.5,2.0082,150.8406,87.6609,0.5075,1.2552,0.4141,6956.61127351731
7312.0,2.0613,151.6862,89.3612,0.4602,1.3388,0.3798,6397.611938894457
7312.5,2.0561,151.7156,89.2093,0.4802,1.2803,0.3832,6450.955686946874
7313.0,2.0489,150.2126,88.8607,0.5244,1.2873,0.3878,6523.835294432821
7313.5,2.05,148.5741,87.3359,0.5418,1.2859,0.3871,6512.692034936273
7314.0,2.0769,147.9169,87.5883,0.5351,1.3149,0.3697,6241.736945782808
7314.5,2.0887,147.2197,88.5404,0.5306,1.2941,0.3621,6126.954029627303
7315.0,2.0938,147.3893,88.3559,0.5666,1.3215,0.3588,6077.773627834145
7315.5,2.0932,148.2565,88.0739,0.6053,1.3055,0.3592,6083.71380013739
7316.0,2.0981,148.2229,86.9141,0.6171,1.3519,0.3561,6037.828887915399
7316.5,2.1038,147.3056,85.0727,0.5741,1.3452,0.3524,5983.515835544696
7317.0,2.1108,146.0163,85.256,0.5394,1.3724,0.3479,5918.117439433911
7317.5,2.1017,145.2753,85.4354,0.5316,1.3488,0.3537,6002.542899569851
7318.0,2.1017,145.533,84.497,0.5266,1.362,0.3537,6002.542899569851
7318.5,2.0839,146.4161,85.046,0.5225,1.3302,0.3652,6173.516254734462
7319.0,2.1134,148.0003,83.803,0.5452,1.3969,0.3462,5893.597823839602
7319.5,2.1412,150.1629,83.4147,0.5441,1.4031,0.3283,5641.506560263866
7320.0,2.1827,152.6146,83.1529,0.5523,1.416,0.3015,5284.0878688031335
7320.5,2.172,154.5198,85.5032,0.4848,1.4012,0.3084,5373.885699089043
7321.0,2.1454,154.9479,86.5882,0.4839,1.369,0.3255,5603.060532994304
7321.5,2.1055,154.343,84.8269,0.4844,1.2673,0.3513,5967.463127895336
7322.0,2.0747,153.6003,84.7468,0.5189,1.265,0.3712,6264.644294511336
7322.5,2.0546,153.2875,86.0326,0.5152,1.2016,0.3841,6465.1503905407035
7323.0,2.0664,153.503,84.639,0.5141,1.2408,0.3765,6346.258995139685
7323.5,2.1059,154.1829,83.6571,0.5126,1.2852,0.351,5963.092595946107
7324.0,2.1575,155.1804,79.8769,0.5152,1.3103,0.3177,5497.336825103605
7324.5,2.1694,156.3403,79.4388,0.5198,1.2918,0.3101,5396.243113953088
7325.0,2.1279,157.4352,78.9136,0.4937,1.2678,0.3368,5759.841205659342
7325.5,2.0921,157.1722,84.7412,0.5234,1.1771,0.3599,6094.123075013893
7326.0,2.084,154.3911,84.3415,0.5144,1.1638,0.3652,6173.516254734462
7326.5,2.0835,150.7927,84.7337,0.5053,1.1852,0.3655,6178.041012583886
7327.0,2.0801,148.7421,87.524,0.5186,1.2191,0.3677,6211.324059477964
7327.5,2.0705,148.1671,83.4745,0.5087,1.2558,0.3739,6306.089587459032
7328.0,2.0726,148.2852,82.5151,0.5292,1.2549,0.3725,6284.565322776759
7328.5,2.0675,148.5831,83.1462,0.4863,1.2805,0.3758,6335.419050900826
7329.0,2.0791,149.2562,84.1478,0.5145,1.2535,0.3683,6220.432332799616
7329.5,2.077,150.5747,84.5871,0.5066,1.2338,0.3697,6241.736945782808
7330.0,2.087,152.0412,83.3332,0.51,1.2823,0.3632,6143.435773998527
7330.5,2.0989,153.1258,79.5325,0.486,1.3103,0.3555,6028.9879918428605
7331.0,2.0988,153.8246,73.3018,0.5205,1.2712,0.3556,6030.460575030861
7331.5,2.077,153.896,83.5796,0.5099,1.2984,0.3697,6241.736945782808
7332.0,2.0512,152.7537,84.6064,0.5408,1.2366,0.3863,6499.9801858087
7332.5,2.0606,151.6967,83.1272,0.5141,1.2231,0.3803,6405.428855346048
7333.0,2.0695,151.9233,84.8111,0.5469,1.2074,0.3745,6315.336824763581
7333.5,2.0827,152.2943,83.6814,0.5341,1.2227,0.366,6185.58964649466
7334.0,2.0981,151.7783,87.5317,0.5755,1.2348,0.3561,6037.828887915399
7334.5,2.1027,150.528,87.9823,0.5381,1.2436,0.3531,5993.75367103569
7335.0,2.093,149.2221,86.3492,0.5528,1.2508,0.3594,6086.686063066858
7335.5,2.0887,148.5987,85.8566,0.5043,1.262,0.3621,6126.954029627303
7336.0,2.0704,149.2452,85.6184,0.5053,1.2948,0.3739,6306.089587459032
7336.5,2.0471,151.0034,87.3579,0.5062,1.2876,0.389,6542.982401144548
7337.0,2.0062,152.9332,86.6906,0.5014,1.3325,0.4154,6978.732697064488
7337.5,1.9973,154.3107,82.0785,0.556,1.2848,0.4211,7076.560010614064
7338.0,2.0054,154.4151,87.3625,0.573,1.2811,0.4159,6987.2596553970625
7338.5,2.0168,152.3905,88.3444,0.5613,1.2736,0.4085,6862.117813638897
7339.0,2.0472,149.0822,86.629,0.5567,1.2772,0.3889,6541.384664825168
7339.5,2.0768,146.3419,86.0801,0.5261,1.2777,0.3698,6243.261493004126
7340.0,2.0931,144.7758,85.3519,0.5495,1.3263,0.3593,6085.199750130127
7340.5,2.0836,143.8288,87.4023,0.5074,1.3164,0.3654,6176.532391605983
7341.0,2.0799,143.7774,89.1074,0.4856,1.3562,0.3678,6212.841178337307
7341.5,2.0722,145.3343,88.8303,0.5022,1.3596,0.3728,6289.171471866055
7342.0,2.0666,147.7868,91.0442,0.5152,1.3402,0.3764,6344.709296872584
7342.5,2.0736,149.5847,90.933,0.5724,1.3548,0.3719,6275.363142670106
7343.0,2.0855,150.4036,92.3429,0.5333,1.2962,0.3642,6158.4576486890855
7343.5,2.1003,150.7203,91.1566,0.5302,1.3112,0.3546,6015.750914227438
7344.0,2.1058,150.7929,91.2929,0.49,1.3325,0.3511,5964.5490841522815
7344.5,2.1088,150.6561,89.6629,0.5054,1.2936,0.3492,5936.936542202819
7345.0,2.1123,150.3336,90.6565,0.5276,1.2875,0.3469,5903.681809013021
7345.5,2.1073,150.2197,88.6219,0.5465,1.3029,0.3501,5950.000196421132
7346.0,2.1031,150.6123,89.3844,0.5468,1.2727,0.3528,5989.363884060282
7346.5,2.0958,151.5897,90.6088,0.5391,1.2624,0.3575,6058.508094895516
7347.0,2.0924,153.1485,89.1612,0.5189,1.2392,0.3597,6091.147180427611
7347.5,2.0707,154.5706,87.8111,0.517,1.228,0.3737,6303.010184953876
7348.0,2.0637,155.2623,92.3609,0.5015,1.2284,0.3783,6374.218379607709
7348.5,2.0904,155.5665,91.4794,0.4877,1.1705,0.361,6110.516502841728
7349.0,2.1156,155.6376,90.4588,0.4899,1.1838,0.3448,5873.481496957175
7349.5,2.1305,155.3253,90.7146,0.5018,1.1601,0.3352,5737.378366568662
7350.0,2.1355,154.7545,90.4085,0.5121,1.1803,0.3319,5691.325046771781
7350.5,2.1249,153.723,88.979,0.5057,1.1942,0.3388,5788.043468823251
7351.0,2.1162,151.9366,89.6218,0.4833,1.195,0.3444,5867.746596654822
7351.5,2.116,150.1436,88.7566,0.4958,1.2333,0.3445,5869.179796555265
7352.0,2.1224,149.2102,89.4568,0.5073,1.2309,0.3404,5810.704670644563
7352.5,2.1303,148.7357,89.0923,0.5388,1.2724,0.3353,5738.779723966826
7353.0,2.1393,148.2209,90.9541,0.503,1.2653,0.3295,5658.064079460658
7353.5,2.144,147.6682,93.4422,0.5343,1.295,0.3265,5616.761086936201
7354.0,2.1481,147.1881,91.9894,0.5056,1.2676,0.3238,5579.846243682429
7354.5,2.1468,146.548,91.9728,0.5133,1.2858,0.3246,5590.758609809268
7355.0,2.1327,145.6682,91.4596,0.5093,1.2524,0.3337,5716.399022674285
7355.5,2.1265,145.044,91.457,0.508,1.2745,0.3377,5772.5151787308505
7356.0,2.1221,144.6427,90.0739,0.5206,1.2725,0.3406,5813.543552067002
7356.5,2.1299,144.101,89.8642,0.4856,1.3326,0.3355,5741.583465693392
7357.0,2.1472,143.4453,89.6024,0.5118,1.3472,0.3244,5588.028519183373
7357.5,2.1551,142.8242,88.4194,0.5083,1.4212,0.3193,5518.859859604714
7358.0,2.1597,142.4325,90.5145,0.515,1.4709,0.3163,5478.573036351467
7358.5,2.1671,142.3892,89.1164,0.4761,1.5205,0.3115,5414.724927588419
7359.0,2.1755,142.8686,90.8556,0.4759,1.5145,0.3061,5343.784798760173
7359.5,2.1787,143.6688,89.6869,0.4658,1.5542,0.3041,5317.747187605782
7360.0,2.1579,144.166,89.3886,0.5061,1.5263,0.3175,5494.652354393804
7360.5,2.135,144.1468,91.7407,0.5009,1.5277,0.3323,5696.887519723516
7361.0,2.1255,143.835,87.8773,0.5302,1.4889,0.3384,5782.391990691144
7361.5,2.147,142.924,87.2575,0.517,1.5133,0.3245,5589.393397810193
7362.0,2.1552,141.544,89.4386,0.5492,1.4985,0.3192,5517.5122046213055
7362.5,2.1867,140.5684,87.2716,0.5208,1.5673,0.2989,5250.641600697009
7363.0,2.2636,140.6566,84.634,0.5047,1.5381,0.2493,4651.625997913878
7363.5,2.3272,141.8049,84.2358,0.4621,1.4955,0.2083,4208.416161185046
7364.0,2.2569,143.2932,88.5127,0.474,1.4369,0.2536,4700.732386444036
7364.5,2.1599,144.4597,90.1714,0.4817,1.4083,0.3162,5477.2352190409665
7365.0,2.1262,145.2132,91.1582,0.4802,1.3304,0.3379,5775.335402271798
7365.5,2.1424,145.8632,91.5371,0.4471,1.3458,0.3275,5630.495141351136
7366.0,2.132,147.1767,87.6275,0.4449,1.3356,0.3342,5723.383599730692
7366.5,2.1152,148.7857,88.8641,0.4725,1.3276,0.345,5876.351048664214
7367.0,2.1106,149.7043,85.1362,0.5115,1.3405,0.348,5919.56294243669
7367.5,2.0964,150.1433,84.302,0.5177,1.3205,0.3572,6054.070882192916
7368.0,2.0853,150.6607,86.2871,0.5156,1.3266,0.3643,6159.961854902424
7368.5,2.0807,151.6368,84.9603,0.5221,1.3025,0.3673,6205.259287801205
7369.0,2.0909,153.629,86.704,0.5398,1.3087,0.3607,6106.041199512728
7369.5,2.0967,155.7632,87.0045,0.5534,1.2867,0.357,6051.114545974963
7370.0,2.114,156.2647,87.4679,0.5182,1.3263,0.3458,5887.843281842765
7370.5,2.1031,155.442,89.6177,0.4917,1.3066,0.3528,5989.363884060282
7371.0,2.0941,154.9413,87.4128,0.4718,1.3221,0.3586,6074.805717043194
7371.5,2.0823,155.5649,90.1802,0.4756,1.3133,0.3663,6190.123253300162
7372.0,2.0948,156.4719,88.9367,0.4912,1.3181,0.3582,6068.874242642286
7372.5,2.1072,156.6508,86.0096,0.4821,1.3287,0.3502,5951.4534868024875
7373.0,2.1136,156.1184,86.5227,0.4831,1.3058,0.3461,5892.158661280748
7373.5,2.1147,155.1121,86.9685,0.4951,1.3429,0.3454,5882.094358613033
7374.0,2.1131,154.3575,88.4418,0.5141,1.3319,0.3464,5896.477203591588
7374.5,2.1047,153.9099,82.8052,0.5191,1.3707,0.3518,5974.754467405179
7375.0,2.0879,152.825,80.7174,0.5061,1.3501,0.3626,6134.440242953422
7375.5,2.0778,151.4105,86.0603,0.479,1.3748,0.3692,6234.11979206526
7376.0,2.0789,151.1598,84.4921,0.4956,1.3366,0.3685,6223.471391018895
7376.5,2.1018,152.7367,83.6198,0.4895,1.3114,0.3537,6002.542899569851
7377.0,2.1157,154.589,85.105,0.5069,1.2787,0.3447,5872.047246620929
7377.5,2.1242,155.0291,84.8672,0.4936,1.2751,0.3392,5793.700470483533
7378.0,2.1172,154.7864,87.1727,0.5164,1.2898,0.3437,5857.723991847139
7378.5,2.1263,154.7791,87.6399,0.511,1.2635,0.3379,5775.335402271798
7379.0,2.1151,155.0024,85.5736,0.5354,1.2846,0.3451,5877.786350206158
7379.5,2.1246,154.8435,83.6776,0.5054,1.2787,0.339,5790.871278875089
7380.0,2.1283,154.4807,83.0673,0.4956,1.3067,0.3366,5757.028548276027
7380.5,2.1368,154.8182,84.4317,0.4893,1.2933,0.3311,5680.216389254669
7381.0,2.1301,155.5716,84.2936,0.4824,1.3207,0.3354,5740.181423647202
7381.5,2.1201,155.9171,83.3389,0.5231,1.3024,0.3419,5832.030118898013
7382.0,2.109,155.9628,84.7409,0.4944,1.2946,0.349,5934.0374052642355
7382.5,2.1044,155.9143,84.325,0.5311,1.2927,0.352,5977.673497096506
7383.0,2.093,155.7455,87.3344,0.5083,1.2951,0.3594,6086.686063066858
7383.5,2.0809,155.4062,83.8816,0.5115,1.3018,0.3672,6203.744020370017
7384.0,2.1041,154.5076,82.1957,0.4949,1.2852,0.3522,5980.593952910763
7384.5,2.1238,153.1982,81.574,0.4865,1.3081,0.3395,5797.94684979143
7385.0,2.1356,152.0245,81.4091,0.4859,1.2905,0.3319,5691.325046771781
7385.5,2.139,150.8613,84.7312,0.4942,1.3068,0.3297,5660.828386702651
7386.0,2.1478,149.4618,80.4193,0.5139,1.3094,0.324,5582.572336770808
7386.5,2.146,148.2403,79.0515,0.5392,1.3512,0.3252,5598.956887182328
7387.0,2.1376,147.4309,82.734,0.525,1.3723,0.3306,5673.284491649608
7387.5,2.1357,147.0931,81.6856,0.514,1.4036,0.3318,5689.935277370746
7388.0,2.1372,147.9543,80.3096,0.4976,1.3803,0.3308,5676.056234985475
7388.5,2.1351,150.1039,79.9285,0.5022,1.3919,0.3322,5695.49639201758
7389.0,2.1339,151.5396,80.0909,0.505,1.3508,0.333,5706.634932254983
7389.5,2.1281,151.2672,79.5929,0.5149,1.3296,0.3367,5758.434705240431
7390.0,2.1277,150.7617,80.2128,0.542,1.348,0.337,5762.655237196266
7390.5,2.1122,150.4992,80.6627,0.5446,1.3352,0.347,5905.1237861061945
7391.0,2.1049,149.6854,80.2387,0.5283,1.3285,0.3517,5973.2954871379725
7391.5,2.0947,148.8704,82.4139,0.5167,1.3414,0.3583,6070.356568066039
7392.0,2.0864,148.8699,81.5966,0.4903,1.3295,0.3636,6149.440121851224
7392.5,2.0858,149.2656,78.8706,0.5334,1.3419,0.364,6155.450338112809
7393.0,2.0982,150.1483,80.4687,0.5281,1.3538,0.356,6036.35450545294
7393.5,2.1058,152.032,81.2967,0.5378,1.3031,0.3511,5964.5490841522815
7394.0,2.1018,154.2816,83.1299,0.5171,1.3043,0.3537,6002.542899569851
7394.5,2.1021,156.1599,81.1856,0.5112,1.2923,0.3535,5999.611725601279
7395.0,2.0968,157.6468,80.9936,0.5292,1.2837,0.3569,6049.636919276609
7395.5,2.0951,158.924,84.7324,0.5012,1.2859,0.358,6065.910677617228
7396.0,2.0979,160.6526,80.5164,0.5353,1.2815,0.3562,6039.303630496475
7396.5,2.1031,162.4825,80.4678,0.528,1.2938,0.3528,5989.363884060282
7397.0,2.1022,163.6147,81.3331,0.5305,1.2876,0.3534,5998.146675419501
7397.5,2.0857,164.6509,78.9928,0.4957,1.3009,0.3641,6156.953809789107
7398.0,2.0872,165.7364,80.1528,0.5075,1.2731,0.3631,6141.935603302635
7398.5,2.0848,166.1537,77.9919,0.4988,1.2747,0.3646,6164.47667831992
7399.0,2.1071,165.44,78.7237,0.4803,1.2378,0.3503,5952.907132150711
7399.5,2.1139,162.9771,82.7552,0.4679,1.2591,0.3459,5889.281390368135
7400.0,2.1055,159.3562,82.418,0.4764,1.2518,0.3513,5967.463127895336
7400.5,2.0955,156.4181,80.8814,0.4609,1.2834,0.3577,6061.4680433102385
7401.0,2.0915,154.7137,83.8628,0.4485,1.2741,0.3603,6100.079226611408
7401.5,2.0846,153.8138,83.2494,0.4849,1.2909,0.3648,6167.488398810475
7402.0,2.0811,153.6721,80.3065,0.5568,1.2695,0.367,6200.714595460535
7402.5,2.0838,154.5818,85.1382,0.5879,1.2795,0.3653,6175.024139019498
7403.0,2.0872,156.1591,84.4972,0.5472,1.2546,0.3631,6141.935603302635
7403.5,2.085,157.56,84.5583,0.5033,1.273,0.3645,6162.971369628086
7404.0,2.0711,158.3506,82.9519,0.4642,1.2578,0.3735,6299.9322861888195
7404.5,2.0725,158.3356,82.2154,0.5036,1.2712,0.3726,6286.1003308495465
7405.0,2.0781,157.5183,87.9872,0.527,1.2588,0.369,6231.075533997105
7405.5,2.1042,156.2706,85.9366,0.5524,1.2945,0.3521,5979.13354669473
7406.0,2.1186,155.2147,85.4778,0.5403,1.3169,0.3428,5844.862936685856
7406.5,2.1228,154.1871,83.8234,0.5609,1.3653,0.3401,5806.44894759001
7407.0,2.1275,153.5782,83.2482,0.5466,1.3634,0.3371,5764.0627684821175
7407.5,2.135,154.7,82.4245,0.5314,1.3678,0.3323,5696.887519723516
7408.0,2.1361,157.3303,82.3164,0.4821,1.3398,0.3315,5685.76800504986
7408.5,2.1309,159.8325,86.413,0.5092,1.3137,0.3349,5733.176347231722
7409.0,2.1291,161.1634,84.9776,0.5252,1.3142,0.3361,5750.002912336955
7409.5,2.1368,160.6175,85.0405,0.5286,1.3285,0.3311,5680.216389254669
7410.0,2.1416,157.7763,84.7137,0.5081,1.3366,0.328,5637.374756826631
7410.5,2.1383,154.2199,84.914,0.4758,1.3669,0.3301,5666.361053441358
7411.0,2.1437,152.0229,83.2026,0.4754,1.35,0.3266,5618.132983506377
7411.5,2.1463,151.1741,82.0037,0.4793,1.3538,0.325,5596.222793156936
7412.0,2.1427,151.0828,80.3319,0.4835,1.358,0.3273,5627.745646501265
7412.5,2.1295,151.3374,79.5693,0.5012,1.3425,0.3358,5745.791646863181
7413.0,2.1244,151.4649,79.355,0.5087,1.3477,0.3391,5792.285701942557
7413.5,2.122,150.8041,79.6521,0.5567,1.349,0.3406,5813.543552067002
7414.0,2.1239,148.8042,81.1175,0.5564,1.355,0.3394,5796.531044323557
7414.5,2.1316,146.0962,81.9274,0.5351,1.373,0.3345,5727.578441665114
7415.0,2.1456,143.9587,80.931,0.5119,1.3693,0.3254,5601.692316978365
7415.5,2.1524,142.703,84.4747,0.5289,1.3924,0.321,5541.82042229004
7416.0,2.1596,142.2549,84.001,0.5411,1.3814,0.3164,5479.911180424483
7416.5,2.1559,142.5952,83.05,0.5406,1.3587,0.3188,5512.124874734098
7417.0,2.1581,143.5452,82.577,0.5062,1.3864,0.3174,5493.310610661245
7417.5,2.1646,144.7841,81.4991,0.5212,1.3787,0.3132,5437.252249224848
7418.0,2.1655,145.9238,83.1475,0.5413,1.4104,0.3126,5429.290748005132
7418.5,2.1681,146.6399,83.1648,0.5296,1.4142,0.3109,5406.796412018525
7419.0,2.164,146.6541,82.7728,0.5329,1.4242,0.3135,5441.237376788925
7419.5,2.1553,146.0354,82.6785,0.5116,1.4183,0.3192,5517.5122046213055
7420.0,2.1429,145.7596,83.1972,0.5229,1.417,0.3272,5626.37140260691
7420.5,2.1359,146.4848,79.7882,0.4997,1.4014,0.3317,5688.545847338658
7421.0,2.1386,146.8521,82.0244,0.5054,1.4359,0.3299,5663.594044476279
7421.5,2.1314,145.8957,81.297,0.5045,1.4193,0.3346,5728.977405426953
7422.0,2.1268,145.1352,85.0432,0.5171,1.4268,0.3375,5769.696332367204
7422.5,2.1255,145.459,79.5612,0.5018,1.3883,0.3384,5782.391990691144
7423.0,2.1233,146.0051,78.8704,0.5201,1.3957,0.3398,5802.19634139989
7423.5,2.1296,146.1971,78.0574,0.5242,1.3611,0.3357,5744.388577217728
7424.0,2.1244,145.9653,79.4695,0.5007,1.3579,0.3391,5792.285701942557
7424.5,2.1241,145.4519,82.603,0.495,1.3414,0.3393,5795.115584582399
7425.0,2.1323,145.2417,80.5639,0.4935,1.3876,0.334,5720.588745399725
7425.5,2.1445,146.4684,79.794,0.5444,1.3504,0.3261,5611.276849883202
7426.0,2.1536,149.0551,81.0699,0.5414,1.3721,0.3203,5532.354526806513
7426.5,2.1375,151.2422,80.6315,0.5512,1.3509,0.3306,5673.284491649608
7427.0,2.1305,152.1333,83.8755,0.5284,1.3596,0.3352,5737.378366568662
7427.5,2.1201,151.9254,83.4597,0.5185,1.3558,0.3419,5832.030118898013
7428.0,2.1273,150.5458,84.6182,0.4828,1.3704,0.3372,5765.470643558157
7428.5,2.1364,148.4931,85.0502,0.4832,1.3498,0.3314,5684.379592627469
7429.0,2.1441,146.8031,84.5316,0.4911,1.3732,0.3264,5615.3895253705905
7429.5,2.1451,145.705,86.2044,0.497,1.3589,0.3257,5605.797967670045
7430.0,2.139,145.0844,84.1382,0.5058,1.3931,0.3297,5660.828386702651
7430.5,2.1339,145.2788,84.0088,0.4851,1.3516,0.333,5706.634932254983
7431.0,2.1458,146.6311,83.8838,0.5014,1.3713,0.3253,5600.324435068235
7431.5,2.1364,147.7038,83.3724,0.5066,1.3319,0.3314,5684.379592627469
7432.0,2.1074,146.6829,84.2205,0.5562,1.3361,0.3501,5950.000196421132
7432.5,2.042,144.3077,84.6139,0.5581,1.3096,0.3923,6595.927200197308
7433.0,2.0116,142.257,86.0596,0.5479,1.3283,0.4119,6919.334645052402
7433.5,2.0203,141.3191,86.1582,0.4976,1.3031,0.4063,6825.347523311591
7434.0,2.11,141.29,80.3674,0.4935,1.4141,0.3484,5925.348485958241
7434.5,2.1719,142.473,72.3579,0.4677,1.4762,0.3085,5375.19827323008
7435.0,2.2294,145.5814,73.8562,0.4799,1.475,0.2714,4909.585896830658
7435.5,2.203,148.593,77.4158,0.475,1.4219,0.2884,5117.710189199531
7436.0,2.1568,149.3499,81.8912,0.4973,1.2849,0.3182,5504.053741208947
7436.5,2.1263,148.7878,84.1021,0.4957,1.2599,0.3379,5775.335402271798
7437.0,2.1265,148.0321,82.9753,0.5149,1.2859,0.3377,5772.5151787308505
7437.5,2.1293,147.1625,84.9147,0.5357,1.3369,0.3359,5747.195059209063
7438.0,2.1376,146.5212,83.5509,0.5532,1.3489,0.3306,5673.284491649608
7438.5,2.1564,146.3435,88.6098,0.5302,1.4058,0.3185,5508.08782961847
7439.0,2.1646,145.6788,88.6756,0.5062,1.4181,0.3132,5437.252249224848
7439.5,2.1578,144.1277,89.5437,0.5078,1.448,0.3175,5494.652354393804
7440.0,2.1543,143.2223,90.6923,0.5286,1.4123,0.3198,5525.603073610599
7440.5,2.1357,144.0792,91.1775,0.5155,1.4401,0.3318,5689.935277370746
7441.0,2.1416,146.0628,90.1599,0.4947,1.3925,0.328,5637.374756826631
7441.5,2.1361,148.2824,90.888,0.4676,1.4156,0.3315,5685.76800504986
7442.0,2.138,150.2815,91.2154,0.4895,1.3821,0.3303,5669.129414258026
7442.5,2.1387,152.0744,88.7389,0.4776,1.376,0.3299,5663.594044476279
7443.0,2.1259,153.7658,88.5964,0.4858,1.337,0.3381,5778.157003662881
7443.5,2.1159,154.4934,88.3042,0.5237,1.3252,0.3446,5870.613346515467
7444.0,2.1047,153.5746,86.4824,0.5582,1.3039,0.3518,5974.754467405179
7444.5,2.1032,151.6658,85.3149,0.5417,1.2781,0.3528,5989.363884060282
7445.0,2.1134,150.2621,87.6269,0.5073,1.2417,0.3462,5893.597823839602
7445.5,2.1179,150.0154,88.3798,0.493,1.2162,0.3433,5852.004477261224
7446.0,2.1196,150.2982,87.6501,0.5187,1.2144,0.3422,5836.304591171147
7446.5,2.1308,151.0384,88.501,0.5229,1.2003,0.335,5734.576678284661
7447.0,2.1444,151.6951,89.2021,0.5381,1.2267,0.3262,5612.647406925866
7447.5,2.1536,151.3684,95.5025,0.5644,1.2171,0.3203,5532.354526806513
7448.0,2.1377,150.6811,94.152,0.5671,1.243,0.3305,5671.8991275867465
7448.5,2.1385,150.5256,91.5968,0.5542,1.2301,0.33,5664.977380018636
7449.0,2.1316,151.4824,93.9655,0.5343,1.2553,0.3345,5727.578441665114
7449.5,2.1283,152.6733,93.3897,0.5335,1.2301,0.3366,5757.028548276027
7450.0,2.131,152.5827,92.6817,0.5381,1.254,0.3348,5731.776358126787
7450.5,2.1336,151.491,91.9946,0.519,1.2201,0.3332,5709.42296930248
7451.0,2.1304,150.694,93.0986,0.5129,1.2429,0.3352,5737.378366568662
7451.5,2.1312,151.2829,93.0086,0.4964,1.2244,0.3347,5730.376710886358
7452.0,2.1387,153.018,92.3877,0.5057,1.2464,0.3299,5663.594044476279
7452.5,2.1387,154.4091,92.4499,0.5051,1.2293,0.3299,5663.594044476279
7453.0,2.1325,155.1074,92.8216,0.508,1.2478,0.3339,5719.191830071761
7453.5,2.1216,155.5726,90.0459,0.5373,1.2173,0.3409,5817.80447497298
7454.0,2.1165,155.447,90.4907,0.5328,1.2338,0.3442,5864.881246691304
7454.5,2.1201,154.6475,90.1553,0.5269,1.2012,0.3419,5832.030118898013
7455.0,2.1269,153.4395,85.8454,0.4793,1.2434,0.3375,5769.696332367204
7455.5,2.1339,150.714,83.3863,0.4835,1.246,0.333,5706.634932254983
7456.0,2.1257,146.4182,84.1852,0.4806,1.2937,0.3383,5780.979983577263
7456.5,2.1273,143.2263,83.4514,0.5158,1.337,0.3372,5765.470643558157
7457.0,2.1208,142.104,85.1136,0.5068,1.3592,0.3414,5824.912954190994
7457.5,2.117,141.8081,84.9834,0.5119,1.3831,0.3439,5860.585845057858
7458.0,2.1079,141.7263,84.9846,0.5019,1.3807,0.3497,5944.190582831111
7458.5,2.101,141.6311,83.9677,0.5032,1.3651,0.3542,6009.877101267482
7459.0,2.0887,141.7964,84.3968,0.5288,1.36,0.3621,6126.954029627303
7459.5,2.0712,142.5569,84.7558,0.5041,1.3567,0.3734,6298.393900479343
7460.0,2.0782,143.245,84.6948,0.5175,1.3383,0.3689,6229.553962475267
7460.5,2.0965,143.5067,85.1025,0.4889,1.3561,0.3571,6052.592533584348
7461.0,2.1043,143.7672,84.581,0.5215,1.3345,0.3521,5979.13354669473
7461.5,2.1022,144.0872,85.9659,0.54,1.3462,0.3534,5998.146675419501
7462.0,2.1098,144.2571,85.3238,0.5832,1.3007,0.3485,5926.7957551475765
7462.5,2.101,144.281,88.1277,0.5533,1.305,0.3542,6009.877101267482
7463.0,2.0885,144.4818,88.1075,0.5386,1.3078,0.3623,6129.9474180296975
7463.5,2.0909,144.7668,87.2579,0.5321,1.3377,0.3607,6106.041199512728
7464.0,2.1121,144.5667,86.9453,0.5385,1.3048,0.347,5905.1237861061945
7464.5,2.1409,143.438,86.7262,0.5269,1.3173,0.3285,5644.26277815417
7465.0,2.1424,142.1742,85.4261,0.5318,1.3065,0.3275,5630.495141351136
7465.5,2.1394,142.9085,85.6933,0.5469,1.2967,0.3294,5656.682432082919
7466.0,2.1349,146.0985,84.0176,0.5514,1.3064,0.3323,5696.887519723516
7466.5,2.1337,149.7266,82.4778,0.5439,1.2967,0.3331,5708.028780554676
7467.0,2.133,152.7498,84.463,0.5243,1.3233,0.3335,5713.607579066204
7467.5,2.1059,155.0087,81.0764,0.5121,1.3361,0.351,5963.092595946107
7468.0,2.0818,155.4373,81.1471,0.5004,1.3919,0.3666,6194.660182923988
7468.5,2.0631,153.8315,84.3859,0.5218,1.3876,0.3786,6378.890238149427
7469.0,2.0771,151.0576,83.2899,0.4998,1.4159,0.3696,6240.212770841952
7469.5,2.0828,147.6555,82.6212,0.4899,1.4031,0.3659,6184.079182209558
7470.0,2.0561,144.3106,83.5945,0.487,1.4143,0.3832,6450.955686946874
