DEPT,DEN,DT,GR,NEU,RES_DEP,PHI,PERM
6171.0,2.0217,172.8,106.227,0.4907,0.7536,0.4054,13885.867919516506
6171.5,2.0094,173.1,106.464,0.5402,0.8782,0.4133,15389.401538635751
6172.0,2.0013,173.1,109.535,0.5664,0.9385,0.4185,16466.858362426985
6172.5,1.9997,173.2,111.225,0.5667,0.9569,0.4195,16682.551888854963
6173.0,2.0017,173.3,109.657,0.5635,0.9743,0.4183,16424.055469378876
6173.5,2.0034,173.4,112.577,0.5901,1.0212,0.4172,16190.62057726832
6174.0,2.0031,173.1,113.035,0.6029,1.1262,0.4174,16232.815113340359
6174.5,2.0022,172.4,113.607,0.5219,1.2016,0.4179,16338.783171348628
6175.0,2.0054,172.5,110.97,0.4742,1.1986,0.4159,15919.016785569118
6175.5,2.0151,171.9,109.072,0.4985,1.2053,0.4096,14665.953857307688
6176.0,2.0263,171.2,104.713,0.5465,1.2209,0.4024,13354.19848569009
6176.5,2.0346,171.4,106.245,0.585,1.2548,0.397,12447.967949425549
6177.0,2.0412,170.9,107.84,0.6409,1.2888,0.3928,11785.857264644981
6177.5,2.0457,170.6,108.334,0.5014,1.3118,0.3899,11349.35413479719
6178.0,2.0446,170.4,102.397,0.4869,1.3381,0.3906,11453.213634297075
6178.5,2.0389,170.3,99.8278,0.4497,1.3427,0.3943,12018.18205899718
6179.0,2.036,169.8,104.598,0.4948,1.3421,0.3961,12303.024830654274
6179.5,2.0378,169.9,116.571,0.4891,1.3257,0.395,12128.162094752575
6180.0,2.0393,170.2,122.994,0.4893,1.3167,0.394,11971.35358795243
6180.5,2.0397,170.15,117.389,0.4841,1.2957,0.3937,11924.707582582572
6181.0,2.0435,170.7,114.564,0.4731,1.301,0.3913,11558.023566350916
6181.5,2.0487,171.0,109.354,0.4891,1.3381,0.3879,11057.7732186339
6182.0,2.0458,170.8,108.801,0.5902,1.3685,0.3898,11334.59414624492
6182.5,2.0339,171.95,112.258,0.6746,1.3771,0.3975,12529.228468968173
6183.0,2.0233,172.3,111.773,0.604,1.3745,0.4043,13688.508254865064
6183.5,2.0211,173.0,114.354,0.5726,1.377,0.4057,13940.18541661678
6184.0,2.0225,173.0,111.388,0.6481,1.3704,0.4048,13777.867039935294
6184.5,2.0209,173.2,116.176,0.726,1.3616,0.4059,13976.515071407075
6185.0,2.0172,172.6,115.391,0.7063,1.3639,0.4083,14419.92692723909
6185.5,2.0154,172.7,121.047,0.5151,1.3631,0.4094,14627.832119658193
6186.0,2.0156,172.9,118.948,0.447,1.3451,0.4093,14608.808426145208
6186.5,2.0125,173.1,118.63,0.4373,1.297,0.4113,14994.026106118212
6187.0,2.0061,173.35,114.932,0.448,1.2702,0.4154,15815.771196440706
6187.5,2.0068,173.85,108.698,0.4715,1.2733,0.415,15733.657058580206
6188.0,2.0189,173.4,105.99,0.4846,1.3074,0.4072,14214.976688683364
6188.5,2.0301,173.8,108.384,0.4842,1.3241,0.3999,12926.724441260585
6189.0,2.0265,173.8,106.248,0.5237,1.3071,0.4023,13336.831169943971
6189.5,2.0122,173.7,108.033,0.6006,1.2649,0.4115,15033.102185529735
6190.0,2.0049,173.7,111.629,0.6879,1.2272,0.4162,15981.287372694214
6190.5,2.0111,174.6,112.219,0.6629,1.2414,0.4122,15170.67216972229
6191.0,2.0202,174.8,117.721,0.5306,1.2776,0.4063,14049.458664947333
6191.5,2.0189,175.25,117.444,0.5063,1.2763,0.4072,14214.976688683364
6192.0,2.0056,175.6,113.342,0.4751,1.2452,0.4157,15877.637916697626
6192.5,1.9908,176.2,109.875,0.5264,1.2245,0.4253,17990.471415223434
6193.0,1.9836,176.1,107.248,0.5642,1.2381,0.4299,19100.314646136576
6193.5,1.9838,176.5,105.239,0.6961,1.2337,0.4298,19075.47442860756
6194.0,1.9893,176.6,111.94,0.6989,1.2174,0.4263,18226.12220763599
6194.5,1.9987,176.65,105.215,0.6708,1.202,0.4202,16835.216213976746
6195.0,2.0063,177.3,111.605,0.5751,1.2286,0.4153,15795.202572091463
6195.5,2.0055,177.3,110.589,0.6776,1.2531,0.4158,15898.313888934816
6196.0,1.9991,177.4,109.738,0.7093,1.2384,0.4199,16769.61831979127
6196.5,1.9953,176.9,102.203,0.8434,1.2275,0.4224,17324.173079527547
6197.0,1.9964,176.75,107.741,0.5425,1.2505,0.4217,17167.07481848571
6197.5,2.0003,176.5,113.933,0.4918,1.2775,0.4192,16617.54884644436
6198.0,2.0087,176.7,109.207,0.5407,1.289,0.4137,15469.71900296268
6198.5,2.0229,176.55,103.755,0.5789,1.2986,0.4046,13742.053738067887
6199.0,2.0331,176.55,99.0475,0.801,1.3059,0.398,12611.01945838857
6199.5,2.0266,176.5,100.395,0.6078,1.2987,0.4022,13319.486440626872
6200.0,2.005,176.7,108.536,0.6519,1.2842,0.4161,15960.503492319112
6200.5,1.9862,176.7,108.603,0.497,1.278,0.4283,18706.724342110185
6201.0,1.9853,176.8,104.913,0.4344,1.2807,0.4288,18828.842116284777
6201.5,1.9969,176.8,104.976,0.404,1.2837,0.4214,17100.183847612236
6202.0,2.0043,176.9,104.678,0.4972,1.3017,0.4166,16064.693896023387
6202.5,2.0035,176.55,111.02,0.5575,1.3129,0.4171,16169.564456229507
6203.0,2.0061,176.55,112.618,0.5767,1.2926,0.4154,15815.771196440706
6203.5,2.0213,176.45,113.447,0.6374,1.2811,0.4056,13922.056016941518
6204.0,2.0394,175.9,109.54,0.6401,1.3207,0.3939,11955.784680698789
6204.5,2.0437,176.0,110.658,0.6187,1.363,0.3912,11542.992200380631
6205.0,2.0329,175.8,113.463,0.538,1.3596,0.3981,12627.44161699757
6205.5,2.0189,175.8,116.045,0.4836,1.3522,0.4072,14214.976688683364
6206.0,2.0126,175.9,113.42,0.4856,1.3524,0.4112,14974.526172373064
6206.5,2.0141,176.05,111.189,0.5067,1.3233,0.4103,14800.164016689172
6207.0,2.0156,175.95,110.014,0.5005,1.2674,0.4093,14608.808426145208
6207.5,2.0119,174.0,111.812,0.4927,1.2365,0.4117,15072.28010149752
6208.0,2.0056,172.75,111.577,0.4654,1.2378,0.4157,15877.637916697626
6208.5,2.004,171.8,108.603,0.4657,1.2576,0.4168,16106.560253328627
6209.0,2.0116,171.0,106.623,0.4878,1.281,0.4119,15111.560119418691
6209.5,2.0272,169.1,103.262,0.5125,1.2502,0.4018,13250.33280074222
6210.0,2.0511,167.25,106.523,0.5335,1.1991,0.3864,10844.014192817773
6210.5,2.083,164.55,108.921,0.5274,1.2184,0.3658,8294.006085670318
6211.0,2.1135,161.2,110.973,0.5633,1.3136,0.3461,6418.376409627955
6211.5,2.1285,157.7,107.337,0.5803,1.4399,0.3365,5664.590676535127
6212.0,2.1251,155.1,109.613,0.7211,1.478,0.3386,5821.5304758051425
6212.5,2.1141,153.6,115.281,0.5135,1.4467,0.3457,6385.052745622283
6213.0,2.1053,152.4,114.021,0.4589,1.4035,0.3514,6876.688862643601
6213.5,2.1023,151.5,113.786,0.4347,1.4253,0.3534,7058.019334800572
6214.0,2.1041,151.5,110.342,0.4267,1.5057,0.3522,6948.65520760982
6214.5,2.107,152.0,111.869,0.4732,1.6083,0.3503,6778.950571043107
6215.0,2.1058,154.1,112.567,0.4449,1.655,0.3511,6849.894059260937
6215.5,2.0962,157.3,112.275,0.4419,1.6009,0.3573,7425.481282679569
6216.0,2.0831,159.75,112.417,0.4305,1.5384,0.3657,8283.219618579496
6216.5,2.0745,162.75,106.727,0.4684,1.5078,0.3713,8909.408841552822
6217.0,2.0649,166.4,103.1,0.521,1.4959,0.3775,9658.05427359095
6217.5,2.0435,169.2,104.927,0.4875,1.4634,0.3913,11558.023566350916
6218.0,2.0132,170.7,103.32,0.511,1.4045,0.4108,14896.779707073216
6218.5,1.9885,172.8,103.811,0.5615,1.3604,0.4268,18345.10260394302
6219.0,1.9761,175.1,104.934,0.6123,1.3584,0.4348,20357.948899677718
6219.5,1.9672,176.3,107.655,0.6991,1.3754,0.4405,21925.469693365463
6220.0,1.9534,176.95,109.068,1.0262,1.3658,0.4494,24617.80580268475
6220.5,1.9366,177.4,109.676,0.9962,1.3279,0.4603,28369.602181938397
6221.0,1.9272,178.3,111.577,0.7853,1.2975,0.4663,30673.522458642034
6221.5,1.9337,178.4,113.857,0.5685,1.3198,0.4621,29041.989742439942
6222.0,1.9526,178.35,120.341,0.6571,1.3459,0.4499,24778.51120437386
6222.5,1.9708,177.95,114.222,0.6887,1.3436,0.4382,21278.936409053244
6223.0,1.9795,176.6,114.672,0.775,1.3149,0.4326,19783.366849652317
6223.5,1.9829,176.2,115.695,0.5999,1.289,0.4304,19225.001783658026
6224.0,1.987,176.0,116.827,0.5686,1.2691,0.4277,18561.22802205722
6224.5,1.9915,176.2,110.374,0.4422,1.2333,0.4248,17873.79104199546
6225.0,1.9972,175.8,109.776,0.4983,1.2232,0.4212,17055.734729011543
6225.5,2.0105,176.1,109.925,0.4377,1.2392,0.4126,15249.848082947225
6226.0,2.0345,175.7,111.64,0.5287,1.2732,0.3971,12464.177781207989
6226.5,2.0569,175.65,108.007,0.5642,1.2981,0.3826,10320.802960134439
6227.0,2.0603,175.6,108.222,0.6955,1.3079,0.3805,10042.569469542768
6227.5,2.0447,175.45,107.106,0.5905,1.276,0.3905,11438.318575061005
6228.0,2.0274,175.05,110.776,0.5492,1.2479,0.4017,13233.100563724158
6228.5,2.0216,175.1,109.542,0.5235,1.2496,0.4054,13885.867919516506
6229.0,2.0219,174.7,108.334,0.5699,1.2546,0.4052,13849.773887105572
6229.5,2.02,173.9,102.949,0.5583,1.2571,0.4065,14086.073097828466
6230.0,2.0172,173.7,103.1,0.6168,1.227,0.4083,14419.92692723909
6230.5,2.0195,173.1,104.372,0.5241,1.0853,0.4068,14141.173739652271
6231.0,2.0336,171.7,106.492,0.5073,0.8619,0.3977,12561.881014932405
6231.5,2.0603,170.4,109.539,0.4468,0.7009,0.3805,10042.569469542768
6232.0,2.0872,169.4,111.389,0.4647,0.6443,0.3631,8007.642334957677
6232.5,2.0956,169.05,111.793,0.4616,0.6643,0.3577,7464.234955233648
6233.0,2.0865,168.8,107.791,0.4616,0.7055,0.3635,8049.434312765649
6233.5,2.084,168.05,106.399,0.4587,0.7659,0.3652,8229.497337805504
6234.0,2.1023,167.8,108.853,0.442,0.9281,0.3534,7058.019334800572
6234.5,2.1239,167.2,113.374,0.4601,1.1809,0.3394,5882.454312672185
6235.0,2.1237,166.8,118.924,0.472,1.2729,0.3395,5890.114486225308
6235.5,2.0987,167.1,124.298,0.4541,1.2725,0.3557,7272.4682308143065
6236.0,2.0689,169.35,120.062,0.4256,1.1763,0.3749,9336.737142771633
6236.5,2.0537,170.3,112.579,0.4754,1.0515,0.3847,10606.745023270356
6237.0,2.0537,171.2,102.517,0.5758,0.957,0.3847,10606.745023270356
6237.5,2.0585,170.9,103.651,0.6639,0.8957,0.3816,10187.362321024108
6238.0,2.0615,171.75,104.034,0.6024,0.9119,0.3797,9938.55984506165
6238.5,2.062,172.8,106.271,0.5218,1.0007,0.3794,9899.834557023405
6239.0,2.0585,173.1,104.872,0.4415,1.1249,0.3816,10187.362321024108
6239.5,2.0501,172.8,109.032,0.4205,1.2013,0.387,10929.017413390366
6240.0,2.0428,172.5,108.544,0.4162,1.2205,0.3917,11618.345024800721
6240.5,2.0418,172.3,107.742,0.4518,1.2271,0.3924,11724.666096904097
6241.0,2.0424,171.6,105.254,0.4992,1.2146,0.392,11663.792628497687
6241.5,2.0375,171.65,104.715,0.5247,1.1742,0.3952,12159.76941768083
6242.0,2.0277,171.7,108.393,0.5282,1.1473,0.4015,13198.703292814436
6242.5,2.0182,171.4,113.443,0.5009,1.16,0.4076,14289.164816157632
6243.0,2.0118,172.05,109.489,0.4847,1.1957,0.4117,15072.28010149752
6243.5,2.0069,172.3,106.398,0.498,1.1881,0.4149,15713.195224777843
6244.0,2.0036,172.2,101.722,0.4994,1.172,0.417,16148.535718960853
6244.5,2.0037,171.85,98.7334,0.5127,1.2116,0.417,16148.535718960853
6245.0,2.0045,171.75,101.1,0.5347,1.2656,0.4165,16043.801544336624
6245.5,2.0019,172.25,100.14,0.5316,1.2874,0.4181,16381.363835419286
6246.0,1.9988,172.3,106.037,0.4725,1.2729,0.4201,16813.32178759424
6246.5,2.0044,172.7,105.063,0.4517,1.1999,0.4165,16043.801544336624
6247.0,2.0217,172.2,109.455,0.5039,1.077,0.4054,13885.867919516506
6247.5,2.0395,171.35,108.781,0.5206,0.9541,0.3939,11955.784680698789
6248.0,2.0425,170.8,109.11,0.5522,0.9184,0.3919,11648.623708431554
6248.5,2.0293,170.7,106.647,0.4853,0.9721,0.4005,13028.053450004381
6249.0,2.0149,170.0,106.238,0.4772,0.9746,0.4097,14685.051966004745
6249.5,2.0164,169.35,106.792,0.5019,0.7883,0.4088,14514.060424259265
6250.0,2.0327,168.1,108.711,0.6257,0.5839,0.3983,12660.35011721615
6250.5,2.0461,168.1,109.277,0.6795,0.5304,0.3896,11305.131730870482
6251.0,2.046,168.0,112.65,0.6231,0.5942,0.3897,11319.853353257387
6251.5,2.0395,168.75,109.162,0.5541,0.7176,0.3939,11955.784680698789
6252.0,2.0375,169.1,108.358,0.5361,0.7277,0.3952,12159.76941768083
6252.5,2.0389,169.1,104.266,0.5371,0.7094,0.3943,12018.18205899718
6253.0,2.0374,169.65,101.099,0.5813,0.7111,0.3952,12159.76941768083
6253.5,2.0295,170.8,100.789,0.6014,0.8009,0.4003,12994.18916538052
6254.0,2.0153,171.4,102.808,0.8802,0.9806,0.4095,14646.880585959234
6254.5,1.9996,172.7,103.469,0.7486,1.1513,0.4196,16704.27602575172
6255.0,1.9917,173.2,104.72,0.5947,1.2548,0.4247,17850.54593500236
6255.5,1.9949,173.95,104.63,0.4809,1.2842,0.4226,17369.321777962778
6256.0,2.002,174.9,105.533,0.5506,1.3085,0.4181,16381.363835419286
6256.5,2.0052,175.4,109.19,0.6735,1.3553,0.416,15939.746641661608
6257.0,2.0005,175.55,108.756,0.609,1.3627,0.419,16574.35425823923
6257.5,1.9875,175.9,111.705,0.518,1.3114,0.4274,18488.904776767828
6258.0,1.9741,177.1,105.693,0.4871,1.2574,0.4361,20705.287946231365
6258.5,1.9712,177.15,108.16,0.5457,1.2238,0.4379,21196.023697912548
6259.0,1.9806,177.7,107.401,0.6495,1.2128,0.4319,19603.968241974675
6259.5,1.9944,178.4,107.638,0.6435,1.2074,0.423,17459.972468880263
6260.0,2.0059,178.8,101.849,0.6222,1.1965,0.4155,15836.36660539782
6260.5,2.0111,179.05,100.059,0.6008,1.1655,0.4122,15170.67216972229
6261.0,2.0029,179.65,101.273,0.577,1.1434,0.4175,16253.95359983163
6261.5,1.9814,179.8,106.754,0.5309,1.1418,0.4314,19476.823250694048
6262.0,1.9608,179.7,109.945,0.5432,1.1406,0.4446,23127.091388967685
6262.5,1.948,179.1,111.004,0.5177,1.1159,0.4529,25765.01571358922
6263.0,1.9428,179.5,111.147,0.5132,1.1064,0.4563,26930.617305773954
6263.5,1.9481,179.6,106.837,0.6312,1.1236,0.4528,25731.507962181964
6264.0,1.964,179.4,106.095,0.9287,1.1631,0.4426,22532.923790063312
6264.5,1.9827,179.05,100.01,0.7663,1.1897,0.4305,19250.036716764847
6265.0,1.9949,178.55,99.3908,0.573,1.2049,0.4226,17369.321777962778
6265.5,2.0015,178.1,99.3442,0.5159,1.2116,0.4184,16445.442990412455
6266.0,2.0096,178.1,103.188,0.5046,1.1902,0.4132,15369.387413793162
6266.5,2.0182,178.25,104.248,0.5317,1.1821,0.4076,14289.164816157632
6267.0,2.0264,178.35,101.238,0.4707,1.1917,0.4023,13336.831169943971
6267.5,2.0314,177.9,99.6837,0.4601,1.2071,0.3991,12792.843987758728
6268.0,2.0275,178.3,100.462,0.4579,1.205,0.4016,13215.890737463376
6268.5,2.0157,177.85,104.834,0.5161,1.1941,0.4092,14589.809473202931
6269.0,2.0058,177.1,104.764,0.602,1.1869,0.4156,15856.98883384194
6269.5,2.0068,176.5,101.16,0.4819,1.184,0.415,15733.657058580206
6270.0,2.0167,176.2,96.2707,0.4533,1.1759,0.4086,14476.333508635102
6270.5,2.027,175.85,98.2125,0.4193,1.1635,0.4019,13267.587477701036
6271.0,2.0321,176.6,100.07,0.513,1.1575,0.3986,12709.873743306083
6271.5,2.0303,176.4,100.484,0.5994,1.1587,0.3998,12909.91306129083
6272.0,2.0249,176.6,99.798,0.655,1.1641,0.4033,13511.52558238779
6272.5,2.0213,175.95,100.431,0.5325,1.1739,0.4056,13922.056016941518
6273.0,2.0199,176.05,105.204,0.4813,1.1886,0.4065,14086.073097828466
6273.5,2.0165,176.0,108.006,0.467,1.1956,0.4087,14495.184692374878
6274.0,2.011,175.7,105.757,0.4746,1.207,0.4123,15190.427526170544
6274.5,2.0086,176.0,100.954,0.4744,1.2268,0.4138,15489.863780309317
6275.0,2.011,175.8,99.2256,0.4785,1.2499,0.4123,15190.427526170544
6275.5,2.0118,175.8,101.62,0.5331,1.2604,0.4117,15072.28010149752
6276.0,2.0067,176.1,103.32,0.5159,1.2536,0.415,15733.657058580206
6276.5,1.9999,175.7,103.113,0.5562,1.2516,0.4194,16660.856004492027
6277.0,1.9994,175.2,106.31,0.4589,1.2585,0.4197,16726.02845197301
6277.5,2.0106,174.45,108.522,0.4609,1.2757,0.4125,15230.015449261218
6278.0,2.0315,174.1,109.599,0.4855,1.3031,0.399,12776.206721129485
6278.5,2.0513,173.5,108.199,0.5555,1.3196,0.3863,10829.911405694744
6279.0,2.057,173.05,111.74,0.4809,1.3068,0.3826,10320.802960134439
6279.5,2.0494,172.15,112.008,0.5246,1.2905,0.3875,11000.362201287531
6280.0,2.0443,171.3,111.317,0.6131,1.3136,0.3908,11483.061967381454
6280.5,2.0503,171.1,108.563,0.6337,1.3454,0.3869,10914.804078429313
6281.0,2.0571,170.75,107.043,0.529,1.3369,0.3825,10307.380616295944
6281.5,2.0568,170.45,109.143,0.4789,1.2852,0.3827,10334.242782643858
6282.0,2.0566,170.0,106.718,0.4744,1.262,0.3828,10347.700106585075
6282.5,2.0637,168.9,107.93,0.46,1.2802,0.3783,9759.128334005618
6283.0,2.0704,168.35,110.473,0.5599,1.3073,0.3739,9216.019774525299
6283.5,2.0681,167.6,112.637,0.5527,1.3005,0.3754,9397.687501427527
6284.0,2.059,166.8,108.411,0.567,1.2635,0.3813,10147.667581908798
6284.5,2.0482,166.6,106.25,0.4604,1.249,0.3883,11115.483864742708
6285.0,2.0416,166.55,103.268,0.5024,1.1458,0.3925,11739.934039905553
6285.5,2.0493,165.9,105.532,0.4645,1.0,0.3875,11000.362201287531
6286.0,2.0701,165.5,106.683,0.521,0.889,0.3741,9240.037734612808
6286.5,2.0832,165.05,112.365,0.4831,0.8809,0.3657,8283.219618579496
6287.0,2.0745,165.85,112.671,0.532,0.9602,0.3713,8909.408841552822
6287.5,2.0542,166.25,110.102,0.5431,1.1317,0.3844,10565.416172553752
6288.0,2.0405,167.3,104.799,0.5388,1.2801,0.3932,11847.367789796886
6288.5,2.0358,168.6,107.221,0.5493,1.2974,0.3963,12335.087865084288
6289.0,2.0351,169.55,105.329,0.4889,1.2826,0.3967,12399.46483108171
6289.5,2.0378,170.0,102.639,0.5206,1.2823,0.395,12128.162094752575
6290.0,2.0435,170.6,98.8629,0.494,1.2823,0.3913,11558.023566350916
6290.5,2.0497,170.8,97.23,0.4999,1.2787,0.3873,10971.768566944571
6291.0,2.0539,170.05,99.7911,0.4775,1.2739,0.3846,10592.950807911388
6291.5,2.0549,169.95,102.711,0.5207,1.2784,0.3839,10496.89230378624
6292.0,2.0512,169.95,106.898,0.592,1.283,0.3863,10829.911405694744
6292.5,2.0423,169.7,108.618,0.6558,1.276,0.3921,11678.981301638667
6293.0,2.0322,170.2,106.044,0.7228,1.258,0.3986,12709.873743306083
6293.5,2.0257,169.55,102.041,0.5307,1.2142,0.4028,13423.894201783818
6294.0,2.025,169.7,98.0529,0.4571,1.1138,0.4032,13493.95366062454
6294.5,2.0273,169.9,100.287,0.4446,1.053,0.4017,13233.100563724158
6295.0,2.0289,169.75,102.391,0.501,1.0541,0.4007,13062.00598867458
6295.5,2.031,169.6,104.369,0.5971,1.1018,0.3994,12842.885891530022
6296.0,2.0351,169.9,103.463,0.6121,1.1744,0.3967,12399.46483108171
6296.5,2.0394,170.2,104.617,0.6483,1.2002,0.3939,11955.784680698789
6297.0,2.0428,171.05,106.802,0.6067,1.2014,0.3917,11618.345024800721
6297.5,2.0469,171.05,109.286,0.5556,1.2005,0.3891,11231.81030647281
6298.0,2.0534,171.1,105.869,0.5172,1.206,0.3849,10634.387366153698
6298.5,2.0581,171.3,104.48,0.5174,1.2215,0.3819,10227.212334472257
6299.0,2.0557,171.55,101.077,0.5522,1.2404,0.3834,10428.81285864712
6299.5,2.0491,172.5,104.54,0.575,1.2576,0.3877,11029.030353783142
6300.0,2.0431,171.8,104.557,0.5498,1.2668,0.3915,11588.145045633593
6300.5,2.036,171.7,105.239,0.5496,1.2597,0.3961,12303.024830654274
6301.0,2.0223,171.15,104.667,0.5077,1.248,0.405,13813.773675202196
6301.5,2.0057,170.6,109.037,0.6153,1.2249,0.4157,15877.637916697626
6302.0,2.0025,169.1,109.612,0.6007,1.228,0.4177,16296.313188718772
6302.5,2.024,168.7,110.787,0.698,1.2831,0.4039,13617.438685130926
6303.0,2.0566,167.75,108.942,0.6156,1.3866,0.3828,10347.700106585075
6303.5,2.0765,166.45,107.157,0.614,1.4776,0.37,8759.950134172477
6304.0,2.0766,165.7,105.564,0.6019,1.5155,0.3699,8748.557700544687
6304.5,2.0716,164.4,103.661,0.5042,1.529,0.3732,9132.447492393336
6305.0,2.0729,163.55,105.192,0.5269,1.5474,0.3723,9026.11002213794
6305.5,2.0768,161.45,106.322,0.4373,1.534,0.3698,8737.180082930912
6306.0,2.0805,160.65,110.333,0.4464,1.5317,0.3674,8468.512338991603
6306.5,2.087,161.2,109.989,0.4192,1.5398,0.3632,8018.069943363401
6307.0,2.0974,160.95,108.277,0.4477,1.5763,0.3565,7348.576510236069
6307.5,2.1065,160.55,106.412,0.4506,1.6138,0.3506,6805.4678640290285
6308.0,2.1103,159.65,107.833,0.4897,1.6113,0.3482,6596.200150633471
6308.5,2.1077,158.9,110.502,0.4753,1.6077,0.3499,6743.754836682368
6309.0,2.1009,159.1,112.26,0.4903,1.6191,0.3543,7141.170539387668
6309.5,2.0935,158.65,111.123,0.4214,1.5937,0.359,7591.586697070681
6310.0,2.0883,158.9,113.12,0.487,1.5264,0.3624,7935.02780495432
6310.5,2.0889,158.6,116.848,0.4702,1.4612,0.362,7893.829815996964
6311.0,2.0959,158.5,117.059,0.6188,1.3636,0.3575,7444.8329027326035
6311.5,2.103,159.2,117.552,0.5469,1.2568,0.3529,7012.24330641157
6312.0,2.1042,160.6,110.618,0.4877,1.178,0.3521,6939.61838753179
6312.5,2.1005,158.8,107.147,0.4373,1.2299,0.3545,7159.781214406748
6313.0,2.0956,158.4,102.138,0.4547,1.389,0.3577,7464.234955233648
6313.5,2.0901,158.0,103.602,0.4454,1.4912,0.3612,7812.074416906148
6314.0,2.0846,158.45,109.443,0.5056,1.5179,0.3648,8186.770488097962
6314.5,2.0824,158.5,109.469,0.4921,1.5562,0.3662,8337.292599199815
6315.0,2.0859,157.85,108.791,0.5453,1.5864,0.3639,8091.444403388352
6315.5,2.0935,158.5,105.494,0.464,1.612,0.359,7591.586697070681
6316.0,2.0977,159.1,106.61,0.464,1.63,0.3563,7329.475092861805
6316.5,2.0939,160.1,107.034,0.433,1.6378,0.3588,7571.853614638775
6317.0,2.0894,161.75,104.608,0.5643,1.618,0.3617,7863.07175465659
6317.5,2.0916,161.4,109.886,0.5163,1.6033,0.3603,7721.111262545535
6318.0,2.0949,160.9,108.043,0.6711,1.6107,0.3581,7503.190883652264
6318.5,2.0907,162.05,112.412,0.5267,1.6317,0.3608,7771.514791474118
6319.0,2.0844,161.65,109.217,0.5472,1.6573,0.3649,8197.43135844986
6319.5,2.0877,161.35,110.206,0.449,1.6809,0.3628,7976.440806691731
6320.0,2.0952,161.1,106.932,0.4517,1.6806,0.3579,7483.687571615195
6320.5,2.0955,161.1,111.072,0.4424,1.6483,0.3577,7464.234955233648
6321.0,2.0896,160.9,112.2,0.4232,1.616,0.3615,7842.632991418523
6321.5,2.0847,160.65,111.403,0.3785,1.6109,0.3647,8176.123482352136
6322.0,2.0845,158.95,104.707,0.3887,1.6045,0.3648,8186.770488097962
6322.5,2.0909,157.6,104.82,0.4046,1.5966,0.3607,7761.407831378093
6323.0,2.1042,155.1,104.279,0.4315,1.6094,0.3521,6939.61838753179
6323.5,2.1191,155.35,104.745,0.4383,1.6484,0.3425,6124.617053894923
6324.0,2.1262,155.9,100.907,0.4745,1.6799,0.3379,5768.739943746104
6324.5,2.1233,155.65,103.214,0.4659,1.6702,0.3398,5913.154909652939
6325.0,2.1181,153.8,101.862,0.4454,1.6498,0.3432,6180.6642662993445
6325.5,2.1165,154.55,104.22,0.4361,1.6446,0.3442,6261.622591313382
6326.0,2.1158,155.2,105.653,0.4562,1.6173,0.3446,6294.3020719185
6326.5,2.1103,156.05,110.941,0.4589,1.5649,0.3482,6596.200150633471
6327.0,2.1018,158.6,110.141,0.4764,1.5399,0.3537,7085.628264035242
6327.5,2.1024,159.25,105.095,0.4817,1.5697,0.3533,7048.8402851959745
6328.0,2.1188,157.1,103.197,0.4208,1.6325,0.3427,6140.578478843076
6328.5,2.1414,155.5,104.914,0.4192,1.7185,0.3281,5078.014827508103
6329.0,2.1535,155.5,106.705,0.4202,1.8,0.3203,4587.862957039054
6329.5,2.1461,156.2,107.263,0.4589,1.8541,0.3251,4883.585117824006
6330.0,2.1268,157.2,107.225,0.4509,1.8107,0.3375,5738.7891369761655
6330.5,2.1106,157.7,106.327,0.4442,1.6765,0.348,6579.054412001509
6331.0,2.106,156.35,111.282,0.5356,1.5685,0.351,6840.985679392064
6331.5,2.1102,156.65,112.055,0.5127,1.5068,0.3483,6604.789769057886
6332.0,2.1142,156.1,109.23,0.497,1.4264,0.3457,6385.052745622283
6332.5,2.1101,155.6,103.068,0.4685,1.1868,0.3483,6604.789769057886
6333.0,2.0952,156.4,103.395,0.4714,0.8678,0.3579,7483.687571615195
6333.5,2.0762,158.1,104.494,0.4873,0.6495,0.3702,8782.779526669292
6334.0,2.0642,158.55,107.122,0.4652,0.5897,0.3779,9708.459770363446
6334.5,2.0609,159.7,111.147,0.4452,0.5431,0.3801,9990.429303650566
6335.0,2.0593,161.1,114.135,0.458,0.4641,0.3811,10121.290387143606
6335.5,2.0578,161.4,115.745,0.4629,0.4278,0.3821,10253.865573469728
6336.0,2.0598,162.05,117.537,0.491,0.4709,0.3808,10081.853095255123
6336.5,2.0629,161.6,121.009,0.4804,0.5724,0.3788,9822.836068627568
6337.0,2.0616,161.4,120.628,0.4388,0.6262,0.3796,9925.634613564156
6337.5,2.0583,161.2,116.54,0.4936,0.6694,0.3817,10200.628376190822
6338.0,2.057,161.6,108.542,0.4734,0.7614,0.3826,10320.802960134439
6338.5,2.0564,161.9,106.32,0.5663,0.8562,0.383,10374.667349954543
6339.0,2.0574,161.3,106.001,0.5037,0.8318,0.3823,10280.58827373639
6339.5,2.0634,160.1,110.937,0.5331,0.7237,0.3785,9784.56169466994
6340.0,2.0714,159.55,115.256,0.6768,0.63,0.3733,9144.339830019453
6340.5,2.0751,159.5,113.588,0.7805,0.6532,0.3709,8863.15194918988
6341.0,2.0762,159.85,113.627,0.6952,0.8843,0.3702,8782.779526669292
6341.5,2.0818,160.2,115.058,0.506,1.224,0.3666,8380.805025543214
6342.0,2.0907,158.9,113.189,0.4761,1.3521,0.3608,7771.514791474118
