DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
7714.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7714.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7715.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7715.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7716.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7716.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7717.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7717.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7718.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7718.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7719.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7719.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7720.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7720.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7721.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7721.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7722.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7722.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7723.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7723.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7724.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7724.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7725.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7725.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7726.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7726.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7727.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7727.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7728.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7728.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7729.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7729.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7730.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7730.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7731.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7731.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7732.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7732.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7733.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7733.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7734.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7734.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7735.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7735.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7736.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7736.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7737.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7737.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7738.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7738.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7739.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7739.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7740.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7740.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7741.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7741.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7742.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7742.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7743.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7743.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7744.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7744.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7745.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7745.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7746.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7746.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7747.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7747.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7748.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7748.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7749.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7749.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7750.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7750.5,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7751.0,2.2382,137.507,39.0321,0.5983,0.9332,0.0188,0.0020243533985008816
7751.5,2.2382,137.507,41.9401,0.595,0.9332,0.0188,0.0020243533985008816
7752.0,2.2382,137.507,41.6746,0.6178,0.9332,0.0188,0.0020243533985008816
7752.5,2.2382,137.507,40.5087,0.6203,0.9332,0.0188,0.0020243533985008816
7753.0,2.2382,137.507,38.4791,0.6197,0.9332,0.0188,0.0020243533985008816
7753.5,2.2382,137.507,36.3887,0.6023,0.9332,0.0188,0.0020243533985008816
7754.0,2.2382,137.507,33.253,0.5853,0.9332,0.0188,0.0020243533985008816
7754.5,2.2382,137.507,33.9191,0.6019,0.9332,0.0188,0.0020243533985008816
7755.0,2.2382,137.507,39.2279,0.5749,0.9332,0.0188,0.0020243533985008816
7755.5,2.2382,137.507,41.66,0.5941,0.9332,0.0188,0.0020243533985008816
7756.0,2.2382,137.507,39.2916,0.559,0.9332,0.0188,0.0020243533985008816
7756.5,2.2382,137.507,35.6284,0.5703,0.9332,0.0188,0.0020243533985008816
7757.0,2.2382,137.507,37.3668,0.5627,0.9332,0.0188,0.0020243533985008816
7757.5,2.2382,137.507,38.5975,0.5789,0.9332,0.0188,0.0020243533985008816
7758.0,2.2382,137.507,41.03,0.5719,0.9332,0.0188,0.0020243533985008816
7758.5,2.2382,137.507,41.0158,0.6322,0.9332,0.0188,0.0020243533985008816
7759.0,2.2382,137.507,41.396,0.6012,0.9332,0.0188,0.0020243533985008816
7759.5,2.2382,137.507,38.3523,0.6159,0.9332,0.0188,0.0020243533985008816
7760.0,2.2382,137.507,37.921,0.6201,0.9332,0.0188,0.0020243533985008816
7760.5,2.2382,137.507,38.9359,0.6569,0.9332,0.0188,0.0020243533985008816
7761.0,2.2382,137.507,41.5505,0.6206,0.9332,0.0188,0.0020243533985008816
7761.5,2.2382,137.507,42.4095,0.578,0.9332,0.0188,0.0020243533985008816
7762.0,2.2382,137.507,43.1519,0.5955,0.9332,0.0188,0.0020243533985008816
7762.5,2.2382,137.507,41.9945,0.6218,0.9332,0.0188,0.0020243533985008816
7763.0,2.2382,137.507,40.7992,0.6274,0.9332,0.0188,0.0020243533985008816
7763.5,2.2382,137.507,38.8107,0.5824,0.9332,0.0188,0.0020243533985008816
7764.0,2.2382,137.507,40.6653,0.597,0.9332,0.0188,0.0020243533985008816
7764.5,2.2382,137.507,42.8566,0.6091,0.9332,0.0188,0.0020243533985008816
7765.0,2.2382,137.507,43.9829,0.6038,0.9332,0.0188,0.0020243533985008816
7765.5,2.2382,137.507,41.8767,0.5856,0.9332,0.0188,0.0020243533985008816
7766.0,2.2382,137.507,39.3093,0.5447,0.9332,0.0188,0.0020243533985008816
7766.5,2.2382,137.507,38.9729,0.5785,0.9332,0.0188,0.0020243533985008816
7767.0,2.2382,137.507,39.1835,0.5653,0.9332,0.0188,0.0020243533985008816
7767.5,2.2382,137.507,41.4101,0.5588,0.9332,0.0188,0.0020243533985008816
7768.0,2.2382,137.507,42.5559,0.545,0.9332,0.0188,0.0020243533985008816
7768.5,2.2382,137.507,43.3257,0.5932,0.9332,0.0188,0.0020243533985008816
7769.0,2.2382,137.507,43.7204,0.6144,0.9332,0.0188,0.0020243533985008816
7769.5,2.2382,137.507,44.2192,0.6087,0.9332,0.0188,0.0020243533985008816
7770.0,2.2382,137.507,44.0502,0.6243,0.9332,0.0188,0.0020243533985008816
7770.5,2.2382,137.507,43.9145,0.6008,0.9332,0.0188,0.0020243533985008816
7771.0,2.2382,137.507,44.6467,0.5893,0.9332,0.0188,0.0020243533985008816
7771.5,2.2382,137.507,44.9683,0.5295,0.9332,0.0188,0.0020243533985008816
7772.0,2.2382,137.507,45.8543,0.5638,0.9332,0.0188,0.0020243533985008816
7772.5,2.2382,137.507,44.7998,0.5928,0.9332,0.0188,0.0020243533985008816
7773.0,2.2382,137.507,45.9411,0.6172,0.9332,0.0188,0.0020243533985008816
7773.5,2.2382,137.507,43.1498,0.5797,0.9332,0.0188,0.0020243533985008816
