Depth,GR,Log_ILD,DT,RHOB,NPHI,PHI,PERM,Facies,velocity,Facies_code
7682.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7683.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7683.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7684.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7684.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7685.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7685.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7686.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7686.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7687.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7687.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7688.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7688.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7689.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7689.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7690.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7690.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7691.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7691.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7692.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7692.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7693.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7693.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7694.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7694.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7695.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7695.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7696.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7696.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7697.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7697.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7698.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7698.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7699.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7699.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7700.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7700.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7701.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7701.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7702.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7702.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7703.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7703.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7704.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7704.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7705.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7705.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7706.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7706.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7707.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7707.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7708.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7708.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7709.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7709.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7710.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7710.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7711.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7711.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7712.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7712.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7713.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7713.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7714.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7714.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7715.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7715.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7716.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7716.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7717.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7717.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7718.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7718.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7719.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7719.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7720.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7720.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7721.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7721.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7722.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7722.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7723.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7723.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7724.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7724.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7725.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7725.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7726.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7726.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7727.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7727.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7728.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7728.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7729.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7729.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7730.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7730.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7731.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7731.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7732.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7732.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7733.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7733.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7734.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7734.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7735.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7735.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7736.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7736.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7737.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7737.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7738.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7738.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7739.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7739.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7740.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7740.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7741.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7741.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7742.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7742.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7743.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7743.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7744.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7744.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7745.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7745.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7746.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7746.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7747.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7747.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7748.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7748.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7749.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7749.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7750.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7750.5,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7751.0,39.0321,0.9332,137.507,2.2382,0.5983,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7751.5,41.9401,0.9332,137.507,2.2382,0.595,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7752.0,41.6746,0.9332,137.507,2.2382,0.6178,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7752.5,40.5087,0.9332,137.507,2.2382,0.6203,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7753.0,38.4791,0.9332,137.507,2.2382,0.6197,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7755.0,39.2279,0.9332,137.507,2.2382,0.5749,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7755.5,41.66,0.9332,137.507,2.2382,0.5941,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7756.0,39.2916,0.9332,137.507,2.2382,0.559,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7757.5,38.5975,0.9332,137.507,2.2382,0.5789,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7758.0,41.03,0.9332,137.507,2.2382,0.5719,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7758.5,41.0158,0.9332,137.507,2.2382,0.6322,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7759.0,41.396,0.9332,137.507,2.2382,0.6012,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7759.5,38.3523,0.9332,137.507,2.2382,0.6159,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7760.0,37.921,0.9332,137.507,2.2382,0.6201,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7760.5,38.9359,0.9332,137.507,2.2382,0.6569,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7761.0,41.5505,0.9332,137.507,2.2382,0.6206,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7761.5,42.4095,0.9332,137.507,2.2382,0.578,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7762.0,43.1519,0.9332,137.507,2.2382,0.5955,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7762.5,41.9945,0.9332,137.507,2.2382,0.6218,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7763.0,40.7992,0.9332,137.507,2.2382,0.6274,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7763.5,38.8107,0.9332,137.507,2.2382,0.5824,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7764.0,40.6653,0.9332,137.507,2.2382,0.597,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7764.5,42.8566,0.9332,137.507,2.2382,0.6091,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7765.0,43.9829,0.9332,137.507,2.2382,0.6038,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7765.5,41.8767,0.9332,137.507,2.2382,0.5856,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7766.0,39.3093,0.9332,137.507,2.2382,0.5447,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7766.5,38.9729,0.9332,137.507,2.2382,0.5785,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7767.0,39.1835,0.9332,137.507,2.2382,0.5653,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7767.5,41.4101,0.9332,137.507,2.2382,0.5588,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7768.0,42.5559,0.9332,137.507,2.2382,0.545,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7768.5,43.3257,0.9332,137.507,2.2382,0.5932,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7769.0,43.7204,0.9332,137.507,2.2382,0.6144,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7769.5,44.2192,0.9332,137.507,2.2382,0.6087,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7770.0,44.0502,0.9332,137.507,2.2382,0.6243,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7770.5,43.9145,0.9332,137.507,2.2382,0.6008,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7771.0,44.6467,0.9332,137.507,2.2382,0.5893,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7771.5,44.9683,0.9332,137.507,2.2382,0.5295,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7772.0,45.8543,0.9332,137.507,2.2382,0.5638,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7772.5,44.7998,0.9332,137.507,2.2382,0.5928,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7773.0,45.9411,0.9332,137.507,2.2382,0.6172,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7773.5,43.1498,0.9332,137.507,2.2382,0.5797,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7774.0,38.9224,0.9332,137.507,2.2382,0.5549,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7774.5,37.8108,0.9332,137.507,2.2382,0.5516,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7775.5,40.3652,0.9332,137.507,2.2382,0.5647,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7776.0,41.3035,0.9332,137.507,2.2382,0.5426,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7776.5,46.1351,0.9332,137.507,2.2382,0.5669,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7777.0,48.3058,0.9332,137.507,2.2382,0.5313,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7777.5,50.4514,0.9332,137.507,2.2382,0.508,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7778.0,48.8838,0.9332,137.507,2.2382,0.4577,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7778.5,48.4878,0.9332,137.507,2.2382,0.5021,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7779.0,45.4198,0.9332,137.507,2.2382,0.5068,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7779.5,44.3431,0.9332,137.507,2.2382,0.5221,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7780.0,43.4178,0.9332,137.507,2.2382,0.4707,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7780.5,44.9165,0.9332,137.507,2.2382,0.4976,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7781.0,47.5511,0.9332,137.507,2.2382,0.5228,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7781.5,46.4234,0.9332,137.507,2.2382,0.5608,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7782.0,48.5137,0.9332,137.507,2.2382,0.5486,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7782.5,46.6597,0.9332,137.507,2.2382,0.5115,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7783.0,47.7663,0.9332,137.507,2.2382,0.4961,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7783.5,46.1361,0.9332,137.507,2.2382,0.5421,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7784.0,45.2916,0.9332,137.507,2.2382,0.6082,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7784.5,48.1179,0.9332,137.507,2.2382,0.6398,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7785.0,49.7239,0.9332,137.507,2.2382,0.6007,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7785.5,51.436,0.9332,137.507,2.2382,0.5287,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7786.0,46.8198,0.9332,137.507,2.2382,0.515,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7786.5,44.6051,0.9332,137.507,2.2382,0.5016,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7787.0,45.1182,0.9332,137.507,2.2382,0.5828,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7787.5,51.7862,0.9332,137.507,2.2382,0.5673,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7788.0,66.2782,0.9332,137.507,2.2382,0.5873,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7788.5,76.5832,0.9332,137.507,2.2382,0.509,0.2657,175.29363971183804,2.0,1071581.6545220746,1
7789.0,83.8493,0.9332,137.507,2.2382,0.4875,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7789.5,74.9084,0.9332,137.507,2.2382,0.4755,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7790.0,77.3423,0.9332,137.507,2.2382,0.477,0.2657,175.29363971183804,2.0,1071581.6545220746,1
7790.5,83.7835,0.9332,137.507,2.2382,0.5102,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7791.0,91.4258,0.9332,137.507,2.2382,0.5154,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7791.5,93.8344,0.9332,137.507,2.2382,0.5451,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7792.0,92.2447,0.9332,137.507,2.2382,0.514,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7792.5,91.8218,0.9332,137.507,2.2382,0.4999,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7793.0,90.449,0.9332,137.507,2.2382,0.4824,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7793.5,89.1906,0.9332,137.507,2.2382,0.4974,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7794.0,89.79,0.9332,137.507,2.2382,0.5195,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7794.5,85.0948,0.9332,137.507,2.2382,0.5093,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7795.0,87.9202,0.9332,137.507,2.2382,0.5023,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7795.5,90.1062,0.9332,137.507,2.2382,0.4621,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7796.0,92.8343,0.9332,137.507,2.2382,0.5132,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7796.5,93.2722,0.9332,137.507,2.2382,0.4882,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7797.0,94.0746,0.9332,137.507,2.2382,0.5357,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7797.5,94.1881,0.9332,137.507,2.2382,0.5049,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7798.0,89.8189,0.9332,137.507,2.2382,0.4766,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7798.5,79.0183,0.9332,137.507,2.2382,0.41,0.2657,175.29363971183804,2.0,1071581.6545220746,1
7799.0,75.9277,0.9332,137.507,2.2382,0.3666,0.2657,175.29363971183804,1.0,1071581.6545220746,0
7799.5,76.0113,0.9332,137.507,2.2382,0.4135,0.2657,175.29363971183804,2.0,1071581.6545220746,1
7800.0,91.8322,0.9332,137.507,2.2382,0.485,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7800.5,90.7974,0.9332,137.507,2.2382,0.4897,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7801.0,91.6488,0.9332,137.507,2.2382,0.5088,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7801.5,85.1063,0.9332,137.507,2.2382,0.4791,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7802.0,83.6665,0.9332,137.507,2.2382,0.4899,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7802.5,88.3851,0.9332,137.507,2.2382,0.4896,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7803.0,92.0465,0.9332,137.507,2.2382,0.466,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7803.5,102.0366,0.9332,137.507,2.2382,0.5107,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7804.0,100.5075,0.9332,137.507,2.2382,0.4995,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7804.5,97.777,0.9332,137.507,2.2382,0.5426,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7805.0,96.504,0.9332,137.507,2.2382,0.4862,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7805.5,97.0265,0.9332,137.507,2.2382,0.4769,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7806.0,98.3726,0.9332,137.507,2.2382,0.4067,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7806.5,98.0463,0.9332,137.507,2.2382,0.4231,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7807.0,94.9224,0.9332,137.507,2.2382,0.4465,0.2657,175.29363971183804,3.0,1071581.6545220746,2
7807.5,93.9475,0.9332,137.507,2.2382,0.4913,0.2657,175.29363971183804,3.0,1071581.6545220746,2
