DEPT,DEN,DT,GR,NEUT,RES_DEP,PHI,PERM
8123.0,2.2803,138.5156,116.4408,0.4737,0.7189,0.2131,15.55524934364662
8123.5,2.2581,138.8151,117.2974,0.4554,0.6783,0.2279,30.75004786950682
8124.0,2.2379,138.1803,111.2383,0.4661,0.6856,0.2414,57.25551879625293
8124.5,2.2252,138.0078,111.3267,0.4524,0.7192,0.2499,84.68362616003107
8125.0,2.2159,137.2135,109.1527,0.4679,0.7545,0.2561,112.66431590597249
8125.5,2.2096,136.5104,108.3267,0.4487,0.7727,0.2603,136.7028394574989
8126.0,2.2063,136.8978,109.6063,0.4603,0.7816,0.2625,151.27699897411966
8126.5,2.2026,138.3626,107.8932,0.4844,0.8013,0.2649,168.95375330158075
8127.0,2.1953,137.7734,107.0511,0.5008,0.8332,0.2698,211.7178722264968
8127.5,2.1925,137.474,105.7178,0.4908,0.8479,0.2717,231.07529583485527
8128.0,2.1969,135.8171,103.3961,0.5083,0.834,0.2687,201.26109821418922
8128.5,2.2095,133.0306,105.2983,0.474,0.8184,0.2603,136.7028394574989
8129.0,2.2174,132.2331,99.6289,0.4727,0.8083,0.2551,107.59410835000938
8129.5,2.2162,131.5072,107.8884,0.4334,0.7951,0.2559,111.63151155663961
8130.0,2.2122,132.2038,105.7054,0.4896,0.8194,0.2585,125.82916877353931
8130.5,2.2145,133.8932,106.8198,0.5613,0.872,0.257,117.43146743165823
8131.0,2.2207,135.6315,101.8122,0.5774,0.9006,0.2529,97.22839704706469
8131.5,2.2232,136.0482,99.1115,0.5158,0.861,0.2512,89.90766266111515
8132.0,2.22,135.7943,104.2298,0.4513,0.8348,0.2533,99.03581573242276
8132.5,2.2172,135.4037,108.5264,0.4622,0.8415,0.2552,108.09068775324509
8133.0,2.2189,134.5996,112.8578,0.4942,0.8453,0.2541,102.75207423524502
8133.5,2.2242,134.362,114.5435,0.5035,0.8556,0.2505,87.05589448545557
8134.0,2.2239,133.929,105.4719,0.4763,0.8328,0.2507,87.86132751422903
8134.5,2.2176,134.6321,109.9913,0.4577,0.7332,0.2549,106.60778306881542
8135.0,2.2171,135.1856,110.9911,0.4511,0.5876,0.2553,108.58955902085447
8135.5,2.2333,135.0716,118.7631,0.4666,0.544,0.2445,66.04057152708985
8136.0,2.2549,135.7845,118.2815,0.4638,0.5371,0.2301,34.02837116236899
8136.5,2.2642,136.1035,108.4378,0.462,0.5957,0.2239,25.57727208634369
8137.0,2.2583,135.7552,102.9789,0.4456,0.725,0.2278,30.608779081807285
8137.5,2.2522,134.9902,97.3228,0.4688,0.9065,0.2319,36.96897154571157
8138.0,2.2624,133.5091,98.9183,0.481,1.0104,0.2251,27.030351625347343
8138.5,2.2926,131.7318,101.5629,0.4945,1.0648,0.2049,10.663364456075993
8139.0,2.3288,132.6335,95.8179,0.449,1.0472,0.1808,3.5151594294508266
8139.5,2.343,133.3691,103.2022,0.4304,0.991,0.1713,2.269682148692924
8140.0,2.3193,135.7291,105.6129,0.4348,0.9532,0.1871,4.6982027444303
8140.5,2.2804,137.1615,107.2212,0.4776,0.902,0.2131,15.55524934364662
8141.0,2.2546,136.6732,103.3456,0.47,0.8249,0.2303,34.34319848350031
8141.5,2.2505,136.1751,102.5255,0.48,0.7639,0.233,38.88974105532412
8142.0,2.2525,136.4095,107.9398,0.4658,0.7719,0.2317,36.63007351667948
8142.5,2.2492,137.0443,106.5361,0.4892,0.8394,0.2339,40.53527794883482
8143.0,2.2455,137.2721,105.395,0.4656,0.8395,0.2363,45.27183509074035
8143.5,2.246,137.0085,106.0646,0.4462,0.7289,0.236,44.6507472086644
8144.0,2.2478,136.0807,109.7373,0.4637,0.5187,0.2348,42.25044224521377
8144.5,2.2467,135.6576,112.1267,0.433,0.3899,0.2355,43.63447795370427
8145.0,2.2431,136.084,112.1661,0.4353,0.3786,0.2379,48.733177374140304
8145.5,2.2415,136.0515,115.1336,0.4265,0.3599,0.239,51.26517102430306
8146.0,2.2413,135.8952,115.3673,0.4801,0.3441,0.2391,51.50177531820372
8146.5,2.2425,135.8659,117.8974,0.5019,0.435,0.2383,49.63909846363696
8147.0,2.2474,135.6641,117.4874,0.5184,0.5513,0.2351,42.838142100900846
8147.5,2.252,135.7585,113.8059,0.4932,0.6962,0.232,37.13959454830848
8148.0,2.2545,135.8203,107.6189,0.4688,0.7956,0.2303,34.34319848350031
8148.5,2.2586,136.0384,108.8868,0.4174,0.8258,0.2276,30.328185533537305
8149.0,2.2646,136.1361,110.0661,0.4223,0.8505,0.2236,25.226375469991662
8149.5,2.2656,136.1491,113.3747,0.4783,0.8682,0.2229,24.426223707357973
8150.0,2.2597,135.9928,108.9807,0.5026,0.8823,0.2269,29.366210193837446
8150.5,2.2569,135.6641,108.9511,0.4712,0.8815,0.2287,31.90392463633224
8151.0,2.2628,135.7259,111.5111,0.4214,0.8714,0.2248,26.65952009600678
8151.5,2.2704,135.4818,117.1892,0.398,0.8707,0.2197,21.07963429131799
8152.0,2.2739,135.3581,118.1854,0.4223,0.8798,0.2174,18.961291625435646
8152.5,2.2722,135.0553,119.2818,0.4394,0.8839,0.2185,19.946449429243508
8153.0,2.2664,135.3646,114.5124,0.4597,0.876,0.2224,23.870272872928286
8153.5,2.2558,135.1432,117.718,0.476,0.8366,0.2295,33.101099924144414
8154.0,2.244,134.8177,114.4639,0.5008,0.7744,0.2373,47.40520097730618
8154.5,2.24,134.2188,112.9867,0.4896,0.7463,0.24,53.68096368684934
8155.0,2.2457,133.3691,116.9722,0.4552,0.8132,0.2362,45.06385176377636
8155.5,2.2542,133.3268,116.3138,0.4259,0.8853,0.2305,34.66093855768863
8156.0,2.2593,132.1549,119.4737,0.4457,0.9094,0.2271,29.637903635847653
8156.5,2.2625,130.9603,118.3035,0.4651,0.8934,0.225,26.906171493290003
8157.0,2.2695,129.9968,120.1564,0.4912,0.8739,0.2203,21.670144535250266
8157.5,2.2793,130.1367,121.8587,0.4916,0.8697,0.2138,16.064806626411343
8158.0,2.2867,130.957,116.0164,0.4721,0.8226,0.2089,12.819935072333534
8158.5,2.2882,131.9922,111.9127,0.4521,0.791,0.2079,12.24300233948004
8159.0,2.2851,133.0697,113.877,0.4192,0.8169,0.2099,13.42405487654488
8159.5,2.2821,133.1576,118.0246,0.4539,0.8651,0.2119,14.719040667613045
8160.0,2.2832,133.6849,122.5184,0.4365,0.8796,0.2112,14.252169541062253
8160.5,2.2873,134.4824,115.8025,0.4553,0.8599,0.2085,12.585969309306783
8161.0,2.2918,134.9023,109.1625,0.4786,0.8397,0.2055,10.96208054664352
8161.5,2.2952,135.3743,100.6017,0.4976,0.8288,0.2032,9.860474958620678
8162.0,2.2959,136.4909,101.0571,0.5062,0.837,0.2027,9.63604651864586
8162.5,2.2908,136.0612,101.0146,0.4975,0.8367,0.2061,11.269164662437186
8163.0,2.2779,136.6341,102.8169,0.4744,0.8417,0.2147,16.744554839526682
8163.5,2.2598,136.6992,94.9089,0.486,0.8473,0.2268,29.231298894478886
8164.0,2.2461,136.0742,95.1805,0.4358,0.8523,0.2359,44.44561722139367
8164.5,2.2429,136.7415,94.0526,0.4768,0.8593,0.2381,49.18405219297044
8165.0,2.2515,136.5951,96.4185,0.4465,0.8556,0.2323,37.656202971709945
8165.5,2.2642,136.2207,99.7806,0.462,0.8592,0.2239,25.57727208634369
8166.0,2.2696,136.4323,100.4341,0.4804,0.8554,0.2203,21.670144535250266
8166.5,2.2667,136.7708,102.538,0.4859,0.8494,0.2222,23.651451842998114
8167.0,2.2571,136.8197,101.3748,0.5113,0.8496,0.2286,31.757354823649077
8167.5,2.2504,137.4154,102.1579,0.4607,0.861,0.2331,39.06922899106148
8168.0,2.2464,137.7734,100.5714,0.506,0.8768,0.2357,44.03818008030855
8168.5,2.2461,137.1615,102.0772,0.4724,0.8883,0.2359,44.44561722139367
8169.0,2.2499,135.9928,100.1426,0.511,0.8845,0.2334,39.61267845619586
8169.5,2.256,135.3027,105.2992,0.4738,0.8907,0.2293,32.79765903698818
8170.0,2.2634,134.8958,105.4328,0.4688,0.9077,0.2244,26.172979803408104
8170.5,2.2695,134.7494,111.2792,0.4412,0.9247,0.2203,21.670144535250266
8171.0,2.2682,135.5338,109.2878,0.4248,0.937,0.2212,22.587070731023424
8171.5,2.262,135.4069,105.1299,0.4655,0.9323,0.2253,27.280433921406708
8172.0,2.2552,135.6738,102.5593,0.4873,0.9282,0.2299,33.71642989281433
8172.5,2.2534,135.6185,102.4288,0.5523,0.9176,0.2311,35.631906032729255
8173.0,2.2558,135.153,105.0412,0.5123,0.904,0.2295,33.101099924144414
8173.5,2.2603,134.9284,105.4157,0.5161,0.9012,0.2265,28.830272395678712
8174.0,2.2672,134.0853,105.2385,0.4945,0.9082,0.2219,23.326975706703966
8174.5,2.2752,133.8346,103.3227,0.5199,0.916,0.2165,18.191554584094682
8175.0,2.2769,133.8705,105.9653,0.4928,0.9218,0.2154,17.293071271288003
8175.5,2.2737,134.3131,107.6504,0.4556,0.9255,0.2175,19.048803730181262
