Depth,Log_ILD,NPHI,RHOB,vshale,effective porosity,Actual Permeability,rf_Permeability,dt_Permeability,gb_Permeability
9279.5,1.0391,0.4465,2.3544,0.3994880602438553,0.1101685999273233,1.599488248602905,1.6189219400172772,1.6022565446514316,1.7898411537444885
8913.0,1.0903,0.5028,2.3019,0.2497326041767389,0.1652358310403169,8.015069917613829,8.052923888233861,7.996658902200238,7.630108734293002
11052.0,0.939,0.4544,2.4691,0.3243568706735149,0.043836179329749,0.0474397087762921,0.1572270327846253,0.045336353778520244,0.20657972501620434
8772.5,1.0265,0.4768,2.3527,0.1219203472401231,0.1485626734698235,1.690357346725478,1.6849771683304755,1.6805445933476955,1.8141313504056347
9297.0,1.0757,0.4218,2.3741,0.3081801709795845,0.1093038570887356,0.8750012087162422,0.8406952612641189,0.8866298042259612,0.9020380848539533
10868.0,1.6799,0.4048,2.4094,0.3644458946355942,0.0782642501188303,0.2965228482552338,0.3232567349614655,0.28937240964459904,0.3469780433245258
10741.5,2.0601,0.3722,2.4036,0.3621566912811771,0.0823710033683222,0.3532239617010594,0.32809105646713377,0.3539868246895636,0.4205538395433275
7907.0,0.663,0.5301,2.2916,0.2689555513290633,0.1695599561219055,11.012673869080547,10.865245726413281,11.012673869080547,10.697760015738488
11078.5,0.7817,0.4395,2.3927,0.3190634637060272,0.0954454958633923,0.4943502720037173,0.4362470199571742,0.4992122877624683,0.4890334135344392
10007.0,1.4941,0.3991,2.3253,0.3332277755275917,0.1384474780793027,3.907870661569407,3.879461693815732,3.9033823746471445,3.6329280008735254
10472.0,1.0789,0.4146,2.3881,0.4261861724088325,0.0841910528972164,0.5702013567264093,0.6414628420217048,0.5618907765898512,0.5987947671030686
7936.5,0.9194,0.4899,2.2273,0.2196883693879658,0.2190617585020125,79.39668972250844,79.63318490837973,79.39668972250844,77.36690535980445
9964.5,0.967,0.4352,2.3681,0.3624993236808938,0.1060250906267602,1.0519624205063969,0.8863957267605577,1.0577935616814087,0.9421230547361746
10701.0,4.3446,0.3189,2.1625,0.3106963239089585,0.2500666925961995,580.3785878132927,564.0376471066936,580.3785878132927,577.8705147701062
8390.0,14.8131,0.4219,2.2005,0.052426797683676,0.0442748091103874,0.0090410289446987,0.1572270327846253,0.0086051626258997,0.11602227490761911
9847.5,0.9131,0.4363,2.3547,0.2265973754923819,0.1331359516840208,1.5848255898313133,1.6066721600738267,1.5769041195083628,1.7898411537444885
8559.5,0.8785,0.459,2.2859,0.2712194032755166,0.1730565999610807,13.118517901224502,13.2477881025115,13.118517901224502,14.829657812752737
11009.5,0.7847,0.4103,2.3943,0.3103935330649545,0.095507266569296,0.4699342459833178,0.4258151190702244,0.4629721374385861,0.4890334135344392
8115.0,0.5753,0.4742,2.2441,0.2330150443424917,0.2060759840581061,47.40520097730618,47.56257996572615,47.40520097730618,50.2355543456093
9144.0,0.904,0.4505,2.3431,0.3159818840079124,0.1289584275429397,2.269682148692924,2.2535891546734335,2.2576729353622875,1.9211943184798377
10380.5,0.7528,0.4165,2.3811,0.6990187732980807,0.0522314843780571,0.7047231772133878,0.6756680048511282,0.7016614234847242,0.7438800911587788
8111.0,0.6788,0.4611,2.2226,0.2888119764140261,0.2128991951605204,91.57899320225232,91.59719141104415,91.57899320225232,95.10436058311865
8336.5,2.3169,0.3663,2.2176,0.1606505098723744,0.2333728316771018,106.60778306881542,106.6578315580219,106.60778306881542,103.20270649787435
8307.5,1.0364,0.4467,2.291,0.1998002198240603,0.1792267705435759,11.217392995706623,11.016414643011654,11.251907440193664,10.697760015738488
10560.5,1.8063,0.3858,2.3895,0.2765277781085827,0.1032452777334499,0.5445407098388233,0.6206874621685696,0.544018427278657,0.5987947671030686
11295.5,0.9766,0.5076,2.3986,1.1880802751271102,-0.0249027568670327,0.4130883946466285,0.3384599102449692,0.41262042195589166,0.46314709788454095
10800.5,1.2103,0.4321,2.4332,0.3442596988311894,0.0650692003566206,0.1425908511633301,0.1742168642972291,0.14114966937353707,0.23081716061898033
8309.5,1.0263,0.43,2.2936,0.2210109401683387,0.1746845340174426,10.37278836250851,10.283455969090635,10.37278836250851,10.238381335862721
10711.5,4.3964,0.3114,2.1665,0.1210811935536618,0.2727751200638093,512.5273785827042,512.7129424206909,512.5273785827042,517.1429788209651
8926.0,0.8599,0.4899,2.2818,0.2166759363300596,0.183065424531772,14.855219861171712,14.583835571671205,14.855219861171713,14.829657812752737
8645.0,1.3697,0.4643,2.3186,0.2485400691455417,0.1542956307344974,4.80762628349039,4.75598031375852,4.798791597578186,5.04215134004852
8059.5,0.8604,0.4918,2.2731,0.3090841281167694,0.1764827268323529,19.40290978192438,19.395665454419746,19.40290978192438,18.171595711548925
8295.5,1.1472,0.4159,2.3189,0.2157550793446516,0.1584888193678167,4.763554322500552,4.728434191148814,4.752612200603109,5.04215134004852
7926.5,0.8862,0.4849,2.2537,0.3072782979321326,0.1897247080770942,35.305265008641875,35.228236606807506,35.305265008641875,35.563340740599436
7896.5,1.3626,0.4269,2.2429,0.3053811661592772,0.1971789237346568,49.18405219297044,49.283997312105484,49.18405219297044,51.40223699623166
9948.0,1.1184,0.4211,2.3526,0.3689437559625048,0.1154615367010243,1.690357346725478,1.6849771683304755,1.6805445933476955,1.7898411537444885
10624.5,1.1766,0.4386,2.4043,0.3794967544354941,0.0796474349056438,0.3467775707285294,0.32809105646713377,0.3390291256424671,0.4205538395433275
9165.5,0.8269,0.4739,2.3255,0.2807943763632373,0.1453735535673261,3.889917513880357,3.879461693815732,3.9033823746471445,3.6329280008735254
8806.0,0.8847,0.4168,2.3473,0.196770382476209,0.142132768748188,1.995128814670284,1.9660428588097347,1.9930966659370961,1.9211943184798377
10689.0,2.6342,0.3462,2.3112,0.289671176636084,0.1536840623307647,6.02449124278346,6.062668391536439,6.024491242783461,6.6578798351211255
8693.0,2.5735,0.3463,2.2348,0.1581637790155998,0.2223060536119096,63.068562137388994,62.8200221282675,63.068562137388994,66.88949678696659
8244.0,0.9308,0.4034,2.2944,0.2315595671503543,0.1726710180018525,10.090130451471572,10.139282813257802,10.090130451471572,10.139128516564206
10075.0,1.5742,0.3582,2.3692,0.4542238079516184,0.0930340097344831,1.0185953763190991,0.8822024542232021,1.008571634985199,0.9421230547361746
8319.0,1.4807,0.4489,2.2856,0.1983533695576647,0.1830206484792729,13.239889207195883,13.2477881025115,13.239889207195885,14.829657812752737
8980.0,0.4412,0.4382,2.311,0.1770507577191617,0.1689751984656323,6.080229274736093,6.091651891792217,6.067814528121027,6.6578798351211255
10288.5,1.4467,0.3725,2.4041,0.4460203578985821,0.0708332720415899,0.3483780542658592,0.32809105646713377,0.3539868246895636,0.4205538395433275
7758.5,0.9332,0.6322,2.2382,0.0034988730338497,0.0183311510134641,0.0020243533985008,0.1572270327846253,0.0025537042553917385,0.11602227490761911
10219.0,1.2903,0.4446,2.3607,0.4462917773395277,0.0996969018365032,1.3182260883799302,1.400323150756802,1.3098685839055715,1.3622696982367766
7911.5,0.7472,0.4381,2.2369,0.3023056233451405,0.2015910464717512,59.131089282882336,58.95945054468932,59.131089282882336,57.382441253775596
10076.5,1.405,0.3643,2.384,0.4290672319614733,0.0865049909171625,0.6456877661857328,0.6628909815713755,0.6396540234399715,0.6833795218028826
8863.0,1.2019,0.4374,2.3348,0.2444837320227662,0.1440391799089493,2.923838998088113,2.8666304701511787,2.9089346701903174,2.5916091445856244
9423.5,1.2579,0.3809,2.3926,0.3813984772238749,0.0871926040520007,0.4966318482612435,0.4362470199571742,0.4992122877624683,0.4890334135344392
11244.0,0.9713,0.4012,2.383,0.271037760490714,0.1083809400942443,0.6668391406435418,0.6658825309134326,0.66039533754301,0.6833795218028826
8747.5,0.9569,0.5054,2.3028,0.3042870445900935,0.1573255360249274,7.79665970422162,7.823426942462158,7.787705046092345,7.451395661131713
8387.5,4.4097,0.4336,2.1999,0.0606555012513046,0.0436721628323251,0.0092515991217832,0.1572270327846253,0.0086051626258997,0.11602227490761911
10572.5,2.1729,0.3715,2.3751,0.2884307457654202,0.1112502800674336,0.8472471716650708,0.7910294373616223,0.8575173271118945,0.9020380848539533
10622.5,1.2661,0.408,2.4198,0.3335481416466481,0.0754045490193491,0.2148191089285201,0.2053517193322766,0.21568833237558488,0.30602843130661017
9261.5,1.4323,0.3732,2.3566,0.3181364990279005,0.1196697091302613,1.4996295972155949,1.5631128845799949,1.5011711846188653,1.3622696982367766
10196.5,1.3327,0.4293,2.3635,0.3392487761678404,0.1122406639935093,1.2133712336532,1.1371060230602728,1.2075042522593376,1.1015558817018942
10876.5,1.8886,0.3892,2.4675,0.4330222385653597,0.0302750200322417,0.0496752323897951,0.1572270327846253,0.045336353778520244,0.20657972501620434
8112.0,0.5092,0.4702,2.2252,0.2624275715956862,0.214734705406178,84.68362616003107,84.22771419332561,84.68362616003107,80.84734951185094
9386.5,1.102,0.4025,2.376,0.3472285429262778,0.1027713752478787,0.8241597329450846,0.7574554044680205,0.8312605611586665,0.7438800911587788
7728.0,0.9332,0.5983,2.2382,0.0,0.0188,0.0020243533985008,0.1572270327846253,0.0025537042553917385,0.11602227490761911
10661.0,1.5369,0.3551,2.3958,0.3185482191922848,0.0934145386282338,0.4487858979404559,0.34318646002503583,0.4473528278212104,0.4890334135344392
10442.5,1.0361,0.397,2.3858,0.4247517270172811,0.0858832685796843,0.6109773157027408,0.6628909815713755,0.6191366684260331,0.6160306581513165
10237.0,1.1019,0.4477,2.3928,0.3695236652477414,0.0885838288568026,0.4920791775351408,0.4362470199571742,0.4992122877624683,0.4890334135344392
9745.5,0.9579,0.4398,2.369,0.3169038697025177,0.1115348814598626,1.0232965025412315,0.8822024542232021,1.0322794743094246,0.9421230547361746
10615.5,1.3365,0.3595,2.3996,0.3710349141965123,0.0838813214976673,0.3999857034774901,0.3384599102449692,0.3931046641487881,0.4205538395433275
10095.5,1.4021,0.3668,2.405,0.3413113416038503,0.084264280225084,0.3388847714928477,0.32809105646713377,0.3390291256424671,0.4205538395433275
10607.0,2.1629,0.3273,2.2774,0.3254029370800517,0.171496006431273,17.055826260368,16.968448275702514,17.055826260368,17.165514247724868
9367.0,1.1623,0.3997,2.4142,0.3644458946355942,0.0750642501188303,0.2558968293718456,0.3172036972851911,0.2520154797559716,0.3469780433245258
7782.5,0.9332,0.5115,2.2382,0.0143048244311823,0.0168831535262215,0.0020243533985008,0.1572270327846253,0.0025537042553917385,0.11602227490761911
10471.5,1.0636,0.4518,2.3848,0.3978821053909595,0.0901837978776114,0.6309916487386527,0.6628909815713755,0.6396540234399715,0.6833795218028826
10294.0,1.451,0.3922,2.4083,0.40259152467338,0.073852735693767,0.306236313690381,0.3232567349614655,0.30706387559390336,0.3469780433245258
10656.5,1.7998,0.3757,2.3909,0.3809223146903515,0.0883564098314929,0.5224349818556743,0.5459465770817082,0.5199520563466508,0.5987947671030686
10650.0,1.881,0.3232,2.3511,0.3481121557139217,0.1192529711343344,1.7700128475988632,1.7695990825479941,1.7781984990495208,1.7898411537444885
8503.5,1.0009,0.4144,2.3246,0.1583494002270681,0.1623811803695729,3.998886963172175,3.9974728507914996,3.97686674023726,3.6329280008735254
9027.5,1.061,0.4838,2.2579,0.2036704584220695,0.2008081585714426,31.03454444882356,31.029963549243686,31.03454444882356,32.97265591790443
8409.5,13.1412,0.5091,2.206,0.0350332432200058,0.0419055454085192,0.0072816158191759,0.1572270327846253,0.0086051626258997,0.11602227490761911
8126.0,0.7816,0.4603,2.2063,0.2781913246530969,0.225222362496485,151.27699897411966,150.399896308738,151.27699897411966,147.63545538280005
8905.5,0.9666,0.4249,2.3078,0.2332582777816611,0.1635433907772574,6.697543326572072,6.745756708135582,6.687286932497229,6.843441818918887
11176.5,0.8313,0.4213,2.4179,0.4973379369417249,0.0547567164498088,0.2280710552262881,0.2155299458110746,0.23307143329399493,0.30602843130661017
8120.5,0.7718,0.5226,2.2354,0.3747764484898374,0.1928799559023618,61.917551295273626,61.85419198006195,61.917551295273626,57.382441253775596
10428.5,0.7936,0.4109,2.3926,0.4040882702635514,0.0841521717846841,0.4966318482612435,0.4362470199571742,0.4992122877624683,0.4890334135344392
9755.0,0.9121,0.4274,2.3596,0.2741383947523326,0.1235654551031874,1.3676917172875576,1.4695586701763619,1.3731604681472327,1.3622696982367766
9892.0,2.0175,0.3519,2.399,0.2195331515827451,0.1045825576879121,0.4074212023265697,0.3384599102449692,0.41262042195589166,0.46314709788454095
9583.0,1.3594,0.3885,2.373,0.3291910676932298,0.1071883969291071,0.903664409702566,0.8604294933844591,0.9086065294184766,0.9020380848539533
8327.5,2.1395,0.3889,2.2784,0.2177538574784792,0.1852209830978838,16.514834968866705,16.73766088377422,16.484486649085074,16.366307080225592
8160.5,0.8599,0.4553,2.2873,0.3279244694182516,0.1645581210979542,12.585969309306783,12.529422189579499,12.585969309306783,10.697760015738488
10810.5,1.5408,0.3966,2.4455,0.3385995250073865,0.0576276636490102,0.0977482379398637,0.1742168642972291,0.10348886508757299,0.23081716061898033
7886.5,0.9306,0.4807,2.2387,0.3000395178939798,0.2006947046022067,55.95235978846521,56.705966267890624,55.95235978846521,56.62271466624308
8903.0,1.0152,0.462,2.3072,0.1539944446570448,0.1745647444159559,6.822046715726798,6.869796034044961,6.822046715726798,6.843441818918887
11317.5,0.9565,0.551,2.3986,0.9956711823610808,0.0008800615636151,0.4130883946466285,0.3384599102449692,0.41262042195589166,0.46314709788454095
9979.5,1.3931,0.3995,2.3896,0.3383833298721518,0.0949566337971316,0.5445407098388233,0.6206874621685696,0.544018427278657,0.5987947671030686
8785.0,0.8083,0.5174,2.2751,0.1705962200260334,0.1937401065165115,18.27551411922009,18.22670335011777,18.31768763612694,17.6815996548355
10541.5,1.0592,0.4099,2.4043,0.3864277867530841,0.0787186765750867,0.3467775707285294,0.32809105646713377,0.3390291256424671,0.4205538395433275
9897.0,0.9941,0.3807,2.3638,0.2916837063946552,0.1184143833431161,1.2022481457668948,1.1025426441479271,1.2075042522593376,1.1015558817018942
8734.5,1950.0,0.2419,2.0481,0.0281011108434337,0.1789344511469799,3.836551428204716,3.8638541050729964,3.8330263282015586,3.5135490385697947
9993.5,1.3664,0.3738,2.3616,0.2744132803996152,0.1221286204264515,1.2823045001440594,1.3327487903071105,1.282336548842493,1.3622696982367766
8775.5,0.8671,0.5734,2.3068,0.1384227166429012,0.1769513559698512,6.916940772623375,6.935696955849436,6.916940772623375,6.843441818918887
9911.5,0.9449,0.258,2.3192,0.1361066454498666,0.1689617095097178,4.719886373310058,4.636002984096993,4.696258673646963,5.04215134004852
9895.0,1.0414,0.3648,2.3677,0.4155897559923583,0.0992109726970239,1.066595123263251,0.8863957267605577,1.0577935616814087,1.1015558817018942
7959.5,0.9019,0.4183,2.2724,0.2560206711271152,0.1840932300689665,19.85481345060249,19.778374151281124,19.85481345060249,18.171595711548925
7816.5,0.9332,0.5073,2.2382,0.4787402743297672,0.1770488032398112,56.73065208614542,56.79465362605706,56.73065208614545,56.62271466624308
8450.0,1.3861,0.4787,2.2172,0.0881134591786019,0.0250927964700673,0.0046585225037571,0.1572270327846253,0.0025537042553917385,0.11602227490761911
8190.5,1.0684,0.4816,2.2797,0.2845455976491047,0.1753708899150199,15.844412275187034,15.92812874951935,15.844412275187034,16.366307080225592
9220.0,0.7482,0.4812,2.3434,0.323834842656308,0.1277061310840547,2.2488757595898283,2.2393375421800346,2.2576729353622875,1.9211943184798377
11165.5,0.9006,0.3618,2.3765,0.3271874185660524,0.1051568859121489,0.8128530204603537,0.7290022744665974,0.8097448311864706,0.7438800911587788
10420.5,0.8782,0.4315,2.3833,0.3858262148283602,0.0927992872129997,0.6607261637064882,0.6658825309134326,0.66039533754301,0.6833795218028826
10838.5,8.3845,0.2758,2.2362,0.1944125856998172,0.2164487135162245,60.2303014359298,59.975610680031565,60.23030143592981,57.0172249886094
8374.0,1.39,0.381,2.1961,0.0899665715229132,0.0430444794159296,0.0107698549386372,0.1572270327846253,0.0086051626258997,0.11602227490761911
7685.0,0.9332,0.5983,2.2382,0.0,0.0188,0.0020243533985008,0.1572270327846253,0.0025537042553917385,0.11602227490761911
8492.5,1.4471,0.3093,2.1611,0.0752793714813468,0.0752125642214995,0.0432659483944158,0.1572270327846253,0.045336353778520244,0.11602227490761911
8365.0,5.2079,0.359,2.1936,0.1035126188029654,0.2570293090804026,222.71794111155825,223.4089584893393,222.71794111155825,223.32784460567854
7730.5,0.9332,0.5983,2.2382,0.0,0.0188,0.0020243533985008,0.1572270327846253,0.0025537042553917385,0.11602227490761911
9174.0,0.8289,0.4868,2.3204,0.2925495427424797,0.1471983612725077,4.549181129666895,4.477513739037887,4.546592819928113,5.04215134004852
10124.5,1.0051,0.4375,2.3968,0.3165963046507909,0.093076095176794,0.436556506962695,0.3384599102449692,0.4305937241298516,0.47285526955662116
9288.5,0.6186,0.3982,2.3667,0.3210274296193181,0.1124823244310113,1.096473978736304,0.9397409666101566,1.0941028805444897,1.1015558817018942
8078.0,0.8687,0.4385,2.2389,0.3175197101768871,0.1981523588362971,55.439439259189605,56.47280503049868,55.439439259189605,54.67730251894331
7898.0,3.0243,0.3875,2.2646,0.4062165605411578,0.1691669808874848,25.226375469991662,25.11899783544401,25.226375469991662,24.84407010999816
10694.0,3.7127,0.3014,2.2651,0.2238307855823471,0.1933066747319654,24.880292832040134,24.790610252931852,24.880292832040134,24.84407010999816
8644.0,1.1737,0.4819,2.3078,0.272858387799658,0.1582369760348458,6.697543326572072,6.745756708135582,6.687286932497229,6.843441818918887
10969.5,0.6427,0.4116,2.3739,0.2336640829496693,0.1193890128847443,0.8790396043562847,0.8485287574349657,0.8866298042259612,0.9020380848539533
7777.0,0.9332,0.5313,2.2382,0.0176811249547973,0.0164307292560571,0.0020243533985008,0.1572270327846253,0.0025537042553917385,0.11602227490761911
10047.5,1.5413,0.3243,2.4257,0.4506534756895222,0.055812434257604,0.1795068919190042,0.1742168642972291,0.17990636135320998,0.255967387740186
8243.0,0.9234,0.417,2.2923,0.2412245290931438,0.1727759131015187,10.762020911006925,10.739394062401036,10.762020911006926,10.697760015738488
9683.0,5.6211,0.2193,2.1809,0.0099865037972121,0.0668618084911735,0.0196871229912719,0.1572270327846253,0.022517165569175046,0.11602227490761911
8264.0,1.0283,0.3872,2.2991,0.2603960017053266,0.1657069357714862,8.74788997675309,8.72419389290757,8.74788997675309,9.988167794844186
10371.5,0.6828,0.4151,2.3722,0.5314958390055967,0.08067955757325,0.9289790372540572,0.8688957076108175,0.9331076350388621,0.9421230547361746
10309.0,0.8507,0.4568,2.3593,0.3811603348977317,0.1094245151237039,1.3803454736907792,1.4695586701763619,1.3731604681472327,1.3622696982367766
7829.0,0.9332,0.4306,2.2382,0.1130773976031972,0.2260476287211715,56.73065208614542,56.79465362605706,56.73065208614545,56.69390846448604
9819.0,1.2355,0.3726,2.3842,0.2991564132712876,0.1038130406216474,0.6427214121706578,0.6628909815713755,0.6396540234399715,0.6833795218028826
8025.5,0.8842,0.4551,2.2452,0.244819856150858,0.203694139275785,45.69068589309892,45.24177794561865,45.69068589309892,50.2355543456093
9134.5,0.872,0.4892,2.3101,0.3171090445755183,0.1508073880268805,6.250556597429119,6.313830384755672,6.267041290093017,6.6578798351211255
8616.5,1.3298,0.3625,2.3087,0.2305125599702499,0.1633113169639865,6.51503564015183,6.601372559074259,6.527922295749796,6.843441818918887
10364.0,0.6956,0.4149,2.3776,0.4257945586153175,0.0912435291455474,0.7870702528226815,0.7256734939902468,0.7887335849858879,0.7438800911587788
7960.0,1.2067,0.3721,2.2637,0.2441479525334367,0.1914841743605194,25.933049643103203,25.91116241611767,25.933049643103203,24.84407010999816
8227.5,0.9,0.4537,2.2715,0.2321247877947273,0.1878952784355065,20.411012413635408,20.34274104435694,20.411012413635408,18.171595711548925
9828.0,1.4131,0.3253,2.411,0.338059245022097,0.0807000611670389,0.2818775451398987,0.3232567349614655,0.28937240964459904,0.3469780433245258
10997.5,0.7783,0.415,2.3762,0.41944066785412,0.0929949505075479,0.8203734609094107,0.7431497614191886,0.8097448311864706,0.7438800911587788
9145.5,0.8703,0.4335,2.3479,0.2652741128297947,0.1325532688808075,1.9587174106477807,1.9608863989923073,1.9481015596906388,1.9211943184798377
10978.5,0.7317,0.4262,2.3831,0.238739538994131,0.1126089017747864,0.6637756151040344,0.6658825309134326,0.66039533754301,0.6833795218028826
8324.5,1.9491,0.4127,2.2946,0.1849721816756071,0.1788137276554686,10.043775385532864,10.078923591749207,10.024000197186652,10.139128516564206
11319.5,0.9307,0.551,2.3986,0.9956711823610808,0.0008800615636151,0.4130883946466285,0.3384599102449692,0.41262042195589166,0.46314709788454095
8239.5,0.9355,0.4263,2.2713,0.2894800718300969,0.180309670374767,20.50521541897868,20.466729283151576,20.50521541897868,18.171595711548925
8410.5,49.0424,0.4763,2.2062,0.0420446420287667,0.0407660179681452,0.0072148645641069,0.1572270327846253,0.0086051626258997,0.11602227490761911
8114.0,0.4658,0.4978,2.2366,0.2493914428517973,0.2088815466578591,59.67816461439551,59.36613123035294,59.67816461439551,57.382441253775596
8955.0,0.8573,0.5224,2.2805,0.2117972857955275,0.1846191637033993,15.48378697628813,15.410847038815314,15.48378697628813,14.829657812752737
10362.0,0.7301,0.4461,2.3369,0.5645013683297947,0.0997568166438075,2.741298976629545,2.649321167698132,2.751139362889706,2.5916091445856244
8541.5,0.9076,0.4357,2.3043,0.2379977625953126,0.1652082998122281,7.4457883335863295,7.344131135486777,7.4457883335863295,7.451395661131713
10844.5,8.3753,0.2893,2.2517,0.1647462536549765,0.2101240020102331,37.483206618476345,37.714234259881,37.483206618476345,38.79287080572902
9079.5,0.8101,0.4588,2.3218,0.2320439798498248,0.1544061067001234,4.364506304109309,4.316924398331516,4.376016886236099,3.6329280008735254
9400.0,1.178,0.3812,2.3899,0.3713843800705591,0.090334493070545,0.5395488540858466,0.6206874621685696,0.544018427278657,0.5987947671030686
8283.5,1.9328,0.3705,2.2676,0.2529049932693103,0.1877107309019124,23.00695108415724,23.179943112771536,23.00695108415724,24.384520563596784
10844.0,8.9761,0.3005,2.2745,0.1684590089860714,0.1944264927958664,18.61524517215121,18.812901001872316,18.61524517215121,17.6815996548355
10681.0,1.8453,0.3646,2.392,0.3323746699490218,0.094161794226831,0.5058639420687423,0.48760631941283444,0.4992122877624683,0.4890334135344392
7912.5,0.9055,0.4407,2.2444,0.3166988000426561,0.1946623607942841,46.970633054387065,46.96186187611351,46.970633054387065,50.2355543456093
10637.0,1.1822,0.392,2.4172,0.3578394217262188,0.0739495174886866,0.2333829464701505,0.22945364422684217,0.23307143329399493,0.30602843130661017
11143.5,0.7447,0.3909,2.3869,0.3013187174435505,0.1017232918625642,0.5915978144077453,0.6503417722605633,0.5992774184984098,0.6160306581513165
9607.5,1.3974,0.3895,2.3865,0.405589629293719,0.0879509896746416,0.5970712222946046,0.6503417722605633,0.5992774184984098,0.6160306581513165
9458.5,1.326,0.3922,2.4069,0.3464568675021952,0.0822747797547058,0.319194053665902,0.3232567349614655,0.32214856216024346,0.3469780433245258
8857.0,0.9553,0.4961,2.3115,0.2540267822650022,0.1582604111764897,5.969264166596727,6.05737161344397,5.96427809475916,6.6578798351211255
8370.5,2.9644,0.426,2.1951,0.1067451804619101,0.255596145818104,212.69501434196107,213.30596785737922,212.69501434196107,207.41872895432232
8235.5,0.9302,0.4374,2.2902,0.2987645761424639,0.1664655467969098,11.478651801975303,11.563773354470838,11.50514052960727,10.697760015738488
9675.0,3.0333,0.2391,2.1143,0.0150060857083842,0.1235891845150765,0.2767332371105165,0.3232567349614655,0.27086346105844344,0.2661287648880207
10734.5,1.7927,0.3833,2.353,0.2394003346935801,0.1326203551510602,1.6748616824098868,1.6849771683304755,1.6805445933476955,1.7898411537444885
