DEPT,DEN,DT,GR,NEUT,RES_DEP,NEU
8740.0,2.0491,118.7012,43.4932,0.2698,39.8903,
8740.5,2.0411,120.8869,44.5939,0.2853,32.7736,
8741.0,2.0424,121.0541,42.1978,0.2818,35.1674,
8741.5,2.054,121.2212,45.2385,0.2918,48.7304,
8742.0,2.0588,121.3884,44.2295,0.31,66.9086,
8742.5,2.0455,121.5555,46.8815,0.3329,65.417,
8743.0,2.0165,121.7227,50.8054,0.3397,38.3159,
8743.5,1.9953,121.8898,57.0355,0.3606,18.4849,
8744.0,2.0017,122.057,59.8191,0.4029,10.0169,
8744.5,2.0312,122.2241,65.8081,0.4397,7.3818,
8745.0,2.0603,122.3913,64.182,0.4379,5.6562,
8745.5,2.0884,122.5584,69.9311,0.4169,3.4491,
8746.0,2.135,122.7256,80.9926,0.4238,1.657,
8746.5,2.2062,122.8928,98.5522,0.4671,1.0889,
8747.0,2.2704,125.7583,112.1054,0.5021,0.9933,
8747.5,2.3028,126.3314,112.9505,0.5054,0.9569,
8748.0,2.3037,126.9045,111.7238,0.4866,0.952,
8748.5,2.2944,127.4776,113.6992,0.4363,0.9262,
8749.0,2.2922,127.2071,116.4905,0.4746,0.8923,
8749.5,2.2994,127.3958,120.549,0.4735,0.8795,
8750.0,2.3096,127.4349,119.7311,0.5091,0.9044,
8750.5,2.3122,126.9369,116.4958,0.4586,0.9152,
8751.0,2.3083,126.9759,114.6279,0.4614,0.958,
8751.5,2.3018,126.5983,112.6215,0.4889,0.9734,
8752.0,2.3016,128.3373,90.9042,0.5219,1.1826,
8752.5,2.3099,128.6238,89.8133,0.5201,1.0852,
8753.0,2.3175,128.9104,87.0048,0.4964,1.0348,
8753.5,2.3141,129.1969,86.6492,0.5126,1.0037,
8754.0,2.3031,128.2096,88.4578,0.4946,0.9732,
8754.5,2.2944,128.0371,88.7862,0.4996,0.904,
8755.0,2.2918,127.3698,88.3315,0.525,0.8438,
8755.5,2.289,127.9818,93.3545,0.5295,0.7804,
8756.0,2.2878,129.7917,96.784,0.5167,0.7604,
8756.5,2.2886,128.6328,100.1814,0.4945,0.7574,
8757.0,2.2905,127.334,93.8642,0.5078,0.8325,
8757.5,2.2893,126.6015,90.5886,0.5085,1.0001,
8758.0,2.2847,126.9759,88.3449,0.4901,1.101,
8758.5,2.2794,127.9037,90.2766,0.4926,1.0944,
8759.0,2.2744,128.138,89.7848,0.4408,1.0297,
8759.5,2.2718,128.4049,86.4142,0.4543,0.9983,
8760.0,2.2757,128.0762,87.0696,0.3988,0.9895,
8760.5,2.2856,128.47,90.5172,0.4618,0.9752,
8761.0,2.2951,128.7077,91.6942,0.4472,0.9347,
8761.5,2.2978,128.4408,93.2708,0.492,0.8931,
8762.0,2.2985,127.8581,90.4401,0.5027,0.9151,
8762.5,2.3003,127.7409,91.3661,0.527,1.0015,
8763.0,2.3,127.8809,90.6365,0.5481,1.0864,
8763.5,2.2923,127.8027,89.9334,0.5258,1.0646,
8764.0,2.2785,127.4479,93.9654,0.4715,1.0299,
8764.5,2.2706,126.9759,90.4551,0.4433,0.9855,
8765.0,2.2721,126.11,87.757,0.4471,0.9034,
8765.5,2.2794,125.2246,81.9027,0.5281,0.9949,
8766.0,2.2831,124.3262,79.2974,0.5379,1.0384,
8766.5,2.2781,125.1693,81.7217,0.5004,1.0047,
8767.0,2.2723,125.6934,84.2803,0.4738,0.9718,
8767.5,2.2703,125.5566,90.5871,0.4538,0.9446,
8768.0,2.2748,125.7585,92.4287,0.4665,0.9334,
8768.5,2.2862,124.681,96.1344,0.4243,0.907,
8769.0,2.3009,121.3965,94.3019,0.4205,0.9653,
8769.5,2.3124,120.612,93.4518,0.4289,1.056,
8770.0,2.3177,119.987,90.3679,0.4497,1.1183,
8770.5,2.3242,119.9707,90.7885,0.4773,1.1434,
8771.0,2.3374,120.1302,92.0249,0.4493,1.1165,
8771.5,2.351,119.0332,87.4553,0.4234,1.124,
8772.0,2.3572,121.6569,86.509,0.4406,1.1294,
8772.5,2.3527,124.4759,82.406,0.4768,1.0265,
8773.0,2.3413,126.6667,90.1313,0.5052,0.9113,
8773.5,2.3268,128.877,87.9446,0.5111,0.8436,
8774.0,2.3149,129.1797,87.8848,0.4971,0.835,
8774.5,2.3106,129.3815,82.5442,0.5751,0.8446,
8775.0,2.3093,130.1693,85.7604,0.5584,0.854,
8775.5,2.3068,130.4818,86.1276,0.5734,0.8671,
8776.0,2.3022,131.1361,92.8259,0.4874,0.8816,
8776.5,2.2991,131.5723,90.5708,0.5155,0.8886,
8777.0,2.3025,131.3997,93.5202,0.5179,0.8774,
8777.5,2.3099,130.8366,87.3529,0.5234,0.8533,
8778.0,2.3163,130.2604,85.3465,0.5115,0.8411,
8778.5,2.3208,130.6413,83.5254,0.5125,0.8331,
8779.0,2.3228,131.1361,82.3145,0.4973,0.8139,
8779.5,2.3208,131.6406,82.4387,0.4601,0.8004,
8780.0,2.3195,131.2077,79.8441,0.4647,0.7909,
8780.5,2.3214,131.7383,83.669,0.4988,0.7854,
8781.0,2.3247,132.679,83.8993,0.5064,0.7824,
8781.5,2.3186,132.474,87.8707,0.4972,0.781,
8782.0,2.3082,132.3828,87.1855,0.4922,0.7958,
8782.5,2.3064,131.6569,91.4883,0.4753,0.8107,
8783.0,2.3114,131.7253,94.5553,0.4822,0.8102,
8783.5,2.3116,132.972,94.3094,0.4654,0.8013,
8784.0,2.301,133.2845,92.4459,0.4969,0.8036,
8784.5,2.2874,132.8646,90.2344,0.5012,0.8074,
8785.0,2.2751,131.3802,92.6389,0.5174,0.8083,
8785.5,2.2665,130.0065,93.4298,0.4928,0.8083,
8786.0,2.2628,129.0885,93.7723,0.4619,0.8065,
8786.5,2.2634,129.6159,92.2328,0.4479,0.806,
8787.0,2.2675,131.1035,91.6368,0.4525,0.8052,
8787.5,2.2781,131.4894,90.9924,0.4762,0.82,
8788.0,2.3026,131.3461,90.7172,0.498,0.8414,
8788.5,2.3323,131.2028,87.025,0.5316,0.8476,
8789.0,2.346,133.1282,84.6763,0.539,0.8352,
8789.5,2.3349,130.7943,87.124,0.5007,0.8277,
8790.0,2.3116,130.5827,93.3725,0.5028,0.8292,
8790.5,2.2944,131.6732,98.0884,0.4646,0.8228,
8791.0,2.2853,134.3099,97.3772,0.5221,0.823,
8791.5,2.2771,135.8008,98.7492,0.4891,0.831,
8792.0,2.2687,137.3047,98.5657,0.535,0.8464,
8792.5,2.2617,132.0625,94.9195,0.4758,0.8602,
8793.0,2.2606,130.4864,91.2328,0.4562,0.8596,
8793.5,2.2676,128.9104,89.9739,0.4402,0.8579,
8794.0,2.2782,130.8333,92.454,0.4673,0.8559,
8794.5,2.2842,132.2787,92.8377,0.4819,0.8431,
8795.0,2.2795,131.2663,92.2284,0.4735,0.8455,
8795.5,2.2716,131.8066,91.6645,0.4919,0.8571,
8796.0,2.268,131.429,94.7571,0.4795,0.8609,
8796.5,2.2703,131.4453,92.1693,0.4787,0.8618,
8797.0,2.2737,130.9863,89.8185,0.4404,0.8652,
8797.5,2.2791,130.651,84.9529,0.471,0.8798,
8798.0,2.2855,130.3678,89.833,0.4777,0.8996,
8798.5,2.2878,135.6868,91.4561,0.5243,0.9163,
8799.0,2.2801,131.8522,90.6321,0.5137,0.9343,
8799.5,2.2669,130.2474,90.4069,0.5103,0.9571,
8800.0,2.2621,124.4662,92.478,0.4888,0.9973,
8800.5,2.2789,119.082,96.9694,0.5141,1.007,
8801.0,2.3234,121.8099,94.952,0.5246,0.9893,
8801.5,2.3786,124.4922,91.3841,0.5339,0.9601,
8802.0,2.4033,127.3503,91.8136,0.5219,0.9272,
8802.5,2.3829,130.6413,93.3066,0.5162,0.8792,
8803.0,2.3499,131.071,94.3478,0.5208,0.8461,
8803.5,2.3356,130.0566,93.0762,0.4969,0.8421,
8804.0,2.326,129.6268,90.726,0.5206,0.8495,
8804.5,2.3126,129.1969,95.8876,0.5219,0.867,
8805.0,2.3138,130.3432,97.1663,0.4885,0.8894,
8805.5,2.3313,128.7671,100.2245,0.4406,0.903,
8806.0,2.3473,127.1911,97.3496,0.4168,0.8847,
8806.5,2.3443,126.9045,98.5754,0.4681,0.8789,
8807.0,2.3351,126.8945,98.6981,0.4961,0.87,
8807.5,2.3267,126.3314,101.4356,0.5126,0.8637,
8808.0,2.3176,127.9074,98.9321,0.5047,0.8555,
8808.5,2.3125,129.4835,102.341,0.5013,0.8505,
8809.0,2.3069,127.9362,100.695,0.5058,0.8502,
8809.5,2.3041,126.0448,103.4191,0.4869,0.8631,
8810.0,2.3056,125.4717,103.7008,0.4876,0.8911,
8810.5,2.3085,124.8986,100.6062,0.4687,0.897,
8811.0,2.3062,125.7552,98.0382,0.4777,0.8981,
8811.5,2.2967,125.1367,96.1584,0.483,0.9015,
8812.0,2.2897,124.7363,100.7628,0.4803,0.9067,
8812.5,2.2905,125.7878,98.8921,0.4792,0.8838,
8813.0,2.2945,125.8268,99.7581,0.4705,0.8741,
8813.5,2.2999,126.6146,95.6081,0.465,0.9176,
8814.0,2.3053,128.0924,98.5118,0.4691,0.9642,
8814.5,2.3114,127.7642,101.5076,0.4381,0.9764,
8815.0,2.3127,127.6686,105.0222,0.4086,0.9655,
8815.5,2.3104,127.5731,107.4944,0.3931,0.9492,
8816.0,2.3101,127.4776,103.1517,0.4309,0.9298,
8816.5,2.3094,126.3411,102.669,0.4629,0.9119,
8817.0,2.3111,125.2702,103.0927,0.4821,0.8933,
8817.5,2.3149,122.8255,104.7713,0.4474,0.9021,
8818.0,2.3218,117.308,103.8346,0.441,0.9688,
8818.5,2.3276,112.0768,94.6599,0.4187,1.0809,
8819.0,2.3322,109.834,89.5626,0.4552,1.222,
8819.5,2.3347,113.5059,87.1064,0.4854,1.2512,
8820.0,2.334,117.6823,92.0074,0.5365,1.2417,
8820.5,2.3281,122.6888,95.6859,0.5138,1.2177,
8821.0,2.3171,126.1003,97.1827,0.4873,1.0974,
8821.5,2.304,127.9362,98.4924,0.4945,0.9707,
8822.0,2.2924,128.8705,97.9036,0.5126,0.8224,
8822.5,2.2858,129.2773,101.2235,0.5221,0.6582,
8823.0,2.2838,129.72,106.0005,0.4707,0.4852,
8823.5,2.2849,129.5963,107.1963,0.4369,0.3829,
8824.0,2.2885,129.7701,106.3856,0.4604,0.3605,
8824.5,2.2913,129.9133,102.5888,0.4582,0.3681,
8825.0,2.29,130.0566,103.245,0.4804,0.3902,
8825.5,2.2881,129.375,104.8863,0.4317,0.52,
8826.0,2.2901,127.4902,109.262,0.459,0.6919,
8826.5,2.3002,124.6126,114.0611,0.4351,0.6454,
8827.0,2.3119,123.8997,113.345,0.4694,0.7804,
8827.5,2.3159,124.3652,113.2107,0.4793,0.8999,
8828.0,2.3139,124.4336,113.1886,0.48,0.8841,
8828.5,2.3107,125.5339,116.3551,0.4555,0.8845,
8829.0,2.3154,123.4994,113.4371,0.4361,0.7329,
8829.5,2.3372,120.4915,110.3217,0.4716,0.5367,
8830.0,2.3843,120.1237,106.3757,0.4931,0.5102,
8830.5,2.4381,117.2005,102.0808,0.4884,0.704,
8831.0,2.4621,116.0287,103.9683,0.4803,0.8091,
8831.5,2.4362,120.8626,104.5077,0.4668,0.7778,
8832.0,2.3918,122.1387,105.8953,0.4687,0.7688,
8832.5,2.3569,124.4433,105.8794,0.4528,0.7865,
8833.0,2.3463,126.4778,108.7523,0.4766,0.8063,
8833.5,2.3433,130.3678,114.6375,0.4648,0.8107,
8834.0,2.3392,122.7311,109.8518,0.4387,0.805,
8834.5,2.3298,122.4088,106.118,0.4279,0.8214,
8835.0,2.3194,122.5814,104.7023,0.4505,0.8399,
8835.5,2.3133,122.7246,106.8352,0.4658,0.8492,
8836.0,2.3116,122.513,105.8057,0.4489,0.8638,
8836.5,2.3128,123.2617,108.0237,0.4348,0.856,
8837.0,2.3151,125.2702,112.9995,0.4454,0.8734,
8837.5,2.3165,126.1816,116.3497,0.4707,0.8443,
8838.0,2.318,130.8008,113.2514,0.476,0.8081,
8838.5,2.3223,127.6497,109.7403,0.4799,0.8269,
8839.0,2.3284,126.6732,108.4795,0.4511,0.8693,
8839.5,2.3304,129.4824,108.4295,0.4455,0.8971,
8840.0,2.3259,125.2051,102.5744,0.4584,0.9042,
8840.5,2.3204,121.3705,98.746,0.4817,0.9123,
8841.0,2.3236,116.8815,96.1942,0.4626,1.0157,
8841.5,2.3361,118.7044,98.6861,0.4273,1.1596,
8842.0,2.3484,115.8952,102.0341,0.3859,1.2615,
8842.5,2.3473,119.7038,104.9732,0.3851,1.2905,
8843.0,2.3371,127.1452,111.1151,0.4363,1.1896,
8843.5,2.3266,127.0736,111.4307,0.4724,1.0264,
8844.0,2.314,123.9746,113.0931,0.4885,0.9274,
8844.5,2.2931,130.9961,109.6683,0.505,0.886,
8845.0,2.2658,131.6667,113.9437,0.5081,0.8405,
8845.5,2.2477,131.7025,110.4658,0.5172,0.7952,
8846.0,2.2461,130.3613,107.7336,0.4915,0.7523,
8846.5,2.2574,128.1478,102.0991,0.4526,0.7132,
8847.0,2.2719,125.9961,102.5119,0.4704,0.724,
8847.5,2.2815,124.3424,105.5055,0.4907,0.783,
8848.0,2.2857,119.554,101.7431,0.5064,0.909,
8848.5,2.2867,119.8568,101.0,0.4696,1.0188,
8849.0,2.2853,127.6367,95.9688,0.4319,0.9972,
8849.5,2.2817,129.8828,97.0588,0.4433,0.891,
8850.0,2.2751,135.8431,98.8499,0.4689,0.8505,
8850.5,2.2704,134.6061,101.0324,0.5016,0.9152,
8851.0,2.2747,135.2279,103.6115,0.5099,1.1106,
8851.5,2.286,128.8053,109.9817,0.4883,1.177,
8852.0,2.2988,125.2572,108.4732,0.4946,1.0072,
8852.5,2.3078,124.222,110.7554,0.4833,0.9745,
8853.0,2.315,124.1374,104.4736,0.4883,1.0175,
8853.5,2.3207,123.6458,107.6061,0.4342,1.0962,
8854.0,2.3213,124.3066,104.1093,0.4399,1.1166,
8854.5,2.3173,125.6315,104.3499,0.4421,1.0639,
8855.0,2.3135,127.7962,105.6426,0.4719,1.0231,
8855.5,2.3145,130.0456,102.5349,0.4704,1.0161,
8856.0,2.3165,129.1374,102.3558,0.4771,1.0129,
8856.5,2.3154,129.707,102.2774,0.4693,0.9944,
8857.0,2.3115,129.2155,106.2821,0.4961,0.9553,
8857.5,2.3073,128.1608,106.4921,0.517,0.968,
8858.0,2.3068,127.6986,103.0008,0.5251,0.9534,
8858.5,2.3082,126.7773,101.0315,0.5305,0.9568,
8859.0,2.3116,126.3346,96.272,0.4678,1.031,
8859.5,2.3142,125.8529,95.9041,0.439,1.0801,
8860.0,2.3117,126.9759,94.6501,0.45,1.0945,
8860.5,2.3065,126.7448,99.4456,0.488,1.0615,
8861.0,2.3057,123.6068,102.1089,0.4819,1.0128,
8861.5,2.3134,121.416,103.1735,0.4097,1.0633,
8862.0,2.3259,118.3952,102.4038,0.4227,1.1593,
8862.5,2.3329,116.0872,99.648,0.4057,1.198,
8863.0,2.3348,116.3346,104.9078,0.4374,1.2019,
8863.5,2.3345,115.5143,105.6036,0.4166,1.1896,
8864.0,2.3335,115.6511,105.4855,0.4502,1.1766,
8864.5,2.3329,115.8789,101.062,0.4419,1.1644,
8865.0,2.3352,115.6934,109.3492,0.4717,1.173,
8865.5,2.336,117.9492,106.691,0.4455,1.195,
8866.0,2.3258,120.345,106.9977,0.4555,1.2017,
8866.5,2.306,113.4473,100.8125,0.4059,1.108,
8867.0,2.2881,122.1289,106.5329,0.4132,1.0531,
8867.5,2.282,124.0267,112.1541,0.413,1.1306,
8868.0,2.2852,123.5417,113.9916,0.4116,1.1609,
8868.5,2.2908,123.4961,108.9554,0.4418,1.1569,
8869.0,2.2952,123.903,104.2791,0.4329,1.1395,
8869.5,2.3009,125.8691,99.1381,0.4814,1.1106,
8870.0,2.306,127.7799,100.9451,0.4791,1.0718,
8870.5,2.3093,129.7624,104.0469,0.4724,1.0263,
8871.0,2.3056,131.6504,103.1534,0.4325,0.9691,
8871.5,2.2995,131.6992,104.24,0.458,0.9401,
8872.0,2.2956,132.0443,99.5462,0.5031,0.9283,
8872.5,2.297,131.3347,97.1519,0.5254,0.9358,
8873.0,2.3028,129.7461,99.658,0.5401,0.9559,
8873.5,2.3108,129.6094,103.8066,0.4981,0.9737,
8874.0,2.3179,130.0358,104.8253,0.5024,0.9914,
8874.5,2.3234,130.7096,102.6025,0.4772,0.9866,
8875.0,2.3239,131.3965,102.4028,0.5265,1.0162,
8875.5,2.3173,132.8906,109.6498,0.5175,0.9729,
8876.0,2.3061,133.8737,111.0346,0.5179,0.8955,
8876.5,2.2965,133.6784,110.0353,0.4746,0.847,
8877.0,2.2958,135.8138,102.4807,0.4963,0.8507,
8877.5,2.3017,135.3939,93.7124,0.5018,0.8391,
8878.0,2.3051,132.8906,90.1007,0.5248,0.7899,
8878.5,2.3051,130.0684,93.1838,0.476,0.7384,
8879.0,2.3037,128.5417,98.0872,0.4306,0.7715,
8879.5,2.3013,129.2513,101.1321,0.4406,0.8634,
8880.0,2.2937,132.0833,100.2534,0.4927,0.9714,
8880.5,2.2824,134.1992,99.5138,0.5404,1.0595,
8881.0,2.2756,135.4362,100.4627,0.5077,1.0944,
8881.5,2.2747,137.0182,98.7456,0.5247,1.1804,
8882.0,2.276,135.9571,99.1576,0.56,1.0814,
8882.5,2.2752,133.2227,103.5505,0.5529,0.8753,
8883.0,2.2742,131.6244,101.7734,0.5129,0.7078,
8883.5,2.2767,130.9245,101.6066,0.456,0.771,
8884.0,2.2838,130.5404,93.031,0.4598,0.8773,
8884.5,2.2897,131.416,95.5462,0.4747,0.9809,
8885.0,2.289,131.9043,95.2739,0.4587,1.0435,
8885.5,2.2879,131.3802,99.4072,0.4776,0.9186,
8886.0,2.2903,130.4134,101.3183,0.4716,0.8153,
8886.5,2.2953,128.623,103.2313,0.49,0.6394,
8887.0,2.2962,127.6628,100.0903,0.4688,0.5563,
8887.5,2.2953,126.5983,94.7288,0.4523,0.6341,
8888.0,2.296,126.058,98.9121,0.4148,0.6089,
8888.5,2.2964,126.5267,101.8852,0.4552,0.6253,
8889.0,2.2886,126.5137,106.0296,0.4952,0.729,
8889.5,2.2779,126.7904,105.2653,0.5373,0.8422,
8890.0,2.2706,126.3444,102.1656,0.5015,0.9313,
8890.5,2.2692,125.7162,104.0831,0.4708,0.9958,
8891.0,2.2703,124.7624,100.8699,0.4737,1.0325,
8891.5,2.2724,125.3744,102.8302,0.4884,0.9915,
8892.0,2.2774,125.8301,103.5513,0.495,0.9488,
8892.5,2.2828,125.9212,105.0377,0.4838,0.9339,
8893.0,2.2861,125.6803,104.2492,0.4722,0.9307,
8893.5,2.289,124.8145,105.1033,0.4676,0.9009,
8894.0,2.2917,123.4659,106.3642,0.486,0.8809,
8894.5,2.2958,123.8957,107.1935,0.481,0.9252,
8895.0,2.3001,124.3255,105.2942,0.4718,0.8917,
8895.5,2.3027,124.039,105.7242,0.4535,0.9242,
8896.0,2.306,126.6602,105.8317,0.4937,0.8719,
8896.5,2.3143,126.8197,103.2327,0.4827,0.8304,
8897.0,2.3334,127.3405,95.8676,0.4757,0.856,
8897.5,2.353,128.7695,93.7865,0.4815,0.8697,
8898.0,2.3601,126.2467,93.8948,0.4986,0.8353,
8898.5,2.3486,127.5976,100.8116,0.5209,0.8049,
8899.0,2.3274,126.5886,101.2794,0.4758,0.7776,
8899.5,2.3084,125.7455,103.3895,0.4834,0.81,
8900.0,2.3006,125.5078,98.2063,0.4426,0.8513,
8900.5,2.3034,126.7708,98.0558,0.441,0.8317,
8901.0,2.3088,128.1185,98.8314,0.4653,0.841,
8901.5,2.3107,128.4928,101.6466,0.4826,0.8619,
8902.0,2.3119,128.5514,101.4389,0.4802,0.9353,
8902.5,2.3113,128.0827,94.7548,0.4541,1.0135,
8903.0,2.3072,128.317,89.3838,0.462,1.0152,
8903.5,2.3006,127.4512,91.0018,0.4986,0.9984,
8904.0,2.2986,126.8945,95.6428,0.4855,1.0004,
8904.5,2.3031,126.3412,99.2906,0.478,0.9899,
8905.0,2.3065,125.8594,102.3258,0.4302,0.9727,
8905.5,2.3078,125.5404,103.2281,0.4249,0.9666,
8906.0,2.3044,125.9733,103.2356,0.4709,1.0031,
8906.5,2.3009,127.0768,97.9804,0.522,1.0062,
8907.0,2.2999,129.0983,98.5726,0.5502,1.0124,
8907.5,2.3035,127.6823,100.5122,0.5379,1.0247,
8908.0,2.3147,127.2135,103.9577,0.5024,1.0253,
8908.5,2.3301,125.5404,101.9,0.496,1.0219,
8909.0,2.3456,125.8301,100.4492,0.5087,1.0235,
8909.5,2.351,126.556,89.7936,0.5414,1.0275,
8910.0,2.3412,126.8001,89.3368,0.5237,0.982,
8910.5,2.324,127.8255,94.6087,0.506,1.0297,
8911.0,2.3075,127.487,101.7952,0.4833,1.0044,
8911.5,2.3018,126.0514,107.9605,0.5099,0.962,
8912.0,2.3011,125.6217,105.3092,0.5069,0.9669,
8912.5,2.3029,125.0586,106.1597,0.507,1.0644,
8913.0,2.3019,125.0619,105.6695,0.5028,1.0903,
8913.5,2.2975,126.3086,105.3411,0.5007,1.0937,
8914.0,2.2914,126.2109,104.1088,0.4629,1.051,
8914.5,2.2881,126.0351,99.0997,0.4627,0.935,
8915.0,2.2909,125.3516,94.3348,0.4175,1.0014,
8915.5,2.2974,125.1302,94.8856,0.474,1.0804,
8916.0,2.304,126.9889,100.0731,0.4881,1.1125,
8916.5,2.3046,129.0007,100.8778,0.5272,1.0128,
8917.0,2.3016,129.3164,101.9167,0.5176,0.9792,
8917.5,2.2996,127.7767,97.7648,0.4864,0.8893,
8918.0,2.301,125.433,106.0166,0.4958,0.9317,
8918.5,2.3024,124.6484,105.7027,0.5155,0.9991,
8919.0,2.2999,124.6322,109.2384,0.5821,0.9214,
8919.5,2.2947,126.9955,103.7756,0.5631,0.8114,
8920.0,2.2885,126.8945,99.3475,0.5367,0.8971,
8920.5,2.281,126.5755,95.9651,0.502,1.0584,
8921.0,2.2752,126.8099,99.7282,0.5287,1.0368,
8921.5,2.2711,127.3145,101.262,0.5457,0.8645,
8922.0,2.272,127.9688,99.337,0.5401,0.7543,
8922.5,2.2775,128.6068,99.0937,0.5055,0.7513,
8923.0,2.2835,129.4596,101.7602,0.478,0.7709,
8923.5,2.2894,129.3034,96.6275,0.4842,0.7892,
8924.0,2.292,129.6159,95.8411,0.508,0.8331,
8924.5,2.2929,129.4955,91.797,0.5232,0.9105,
8925.0,2.29,129.6875,100.2105,0.4918,0.951,
8925.5,2.2848,129.2773,102.4126,0.4914,0.9318,
8926.0,2.2818,128.3431,100.6493,0.4899,0.8599,
8926.5,2.2835,128.3138,94.8563,0.4896,0.8728,
8927.0,2.29,127.1192,89.8083,0.4706,0.9555,
8927.5,2.2941,127.3047,94.3613,0.4499,0.9398,
8928.0,2.292,127.194,97.8466,0.4498,0.9561,
8928.5,2.2877,125.8398,101.7899,0.4723,1.0681,
8929.0,2.2931,125.9928,98.9029,0.5075,1.105,
8929.5,2.3059,125.8659,99.4246,0.5029,1.1041,
8930.0,2.317,125.459,100.1349,0.4904,1.1136,
8930.5,2.3192,125.1009,99.6526,0.4685,1.1649,
8931.0,2.3166,123.6556,98.9511,0.4991,1.1929,
8931.5,2.3171,121.8587,93.4041,0.4826,1.1718,
8932.0,2.3184,119.03,95.7346,0.4859,1.1548,
8932.5,2.3223,117.5846,95.877,0.4642,1.1596,
8933.0,2.3282,116.722,95.7932,0.45,1.1919,
8933.5,2.3325,116.4811,91.1929,0.4462,1.2424,
8934.0,2.3308,120.2149,88.7065,0.4294,1.2822,
8934.5,2.3225,123.8281,92.6227,0.435,1.2898,
8935.0,2.3125,125.4688,101.3795,0.438,1.2047,
8935.5,2.3066,124.2741,102.3621,0.4549,1.0427,
8936.0,2.3155,119.9381,99.9397,0.428,0.9945,
8936.5,2.3372,114.7298,94.6701,0.4212,1.1415,
8937.0,2.3536,112.4544,92.7868,0.3903,1.3467,
8937.5,2.3499,114.7168,89.2672,0.4209,1.3861,
8938.0,2.3322,118.9844,83.8674,0.4391,1.3434,
8938.5,2.3151,123.4928,87.7664,0.4862,1.1994,
8939.0,2.3056,129.3783,91.9548,0.5099,0.9812,
8939.5,2.3042,132.207,98.2757,0.507,0.886,
8940.0,2.3073,132.015,95.2511,0.4939,0.8532,
8940.5,2.3108,130.7194,96.6549,0.4575,0.8177,
8941.0,2.3113,129.528,97.2793,0.4234,0.8181,
8941.5,2.3073,128.9095,97.1003,0.449,0.8568,
8942.0,2.2988,128.3235,95.3778,0.4884,0.8986,
8942.5,2.2921,129.3945,95.4927,0.5212,0.8867,
8943.0,2.2908,130.2995,98.289,0.5018,0.831,
8943.5,2.2917,130.319,99.5438,0.5126,0.7716,
8944.0,2.2913,129.1504,95.9937,0.5136,0.7466,
8944.5,2.2905,127.6139,98.9798,0.5039,0.8117,
8945.0,2.2934,127.0605,98.0973,0.4877,0.8438,
8945.5,2.2966,126.4778,99.1346,0.4868,0.8683,
8946.0,2.2958,127.5553,96.4921,0.4877,0.9068,
8946.5,2.2937,127.8646,98.2012,0.4783,0.941,
8947.0,2.2932,126.1068,101.7813,0.449,0.9576,
8947.5,2.2993,124.7591,97.0079,0.4363,0.973,
8948.0,2.309,124.8047,97.2935,0.4535,0.9847,
8948.5,2.3107,125.9538,92.9761,0.4874,0.9908,
8949.0,2.2974,127.2624,97.0444,0.5175,0.966,
8949.5,2.2738,128.4701,93.4203,0.486,0.9599,
8950.0,2.2563,129.0853,95.5872,0.4761,0.9572,
8950.5,2.257,128.3919,94.8112,0.4631,0.9436,
8951.0,2.2736,127.2168,94.6765,0.4846,0.9241,
8951.5,2.2936,128.1901,90.4188,0.4897,0.9065,
8952.0,2.3053,128.151,90.2573,0.4968,0.8865,
8952.5,2.3099,128.6523,92.3577,0.5066,0.8763,
8953.0,2.3123,129.1439,94.8047,0.5127,0.8801,
8953.5,2.3114,127.4674,98.8704,0.5076,0.9101,
8954.0,2.3016,128.2813,98.619,0.508,0.8999,
8954.5,2.2878,128.8216,100.7696,0.5008,0.8738,
8955.0,2.2805,127.6107,99.8591,0.5224,0.8573,
8955.5,2.2838,127.8418,100.1537,0.5178,0.8509,
8956.0,2.2854,124.8991,99.6391,0.4751,0.8381,
8956.5,2.2765,126.097,96.5261,0.4492,0.7313,
8957.0,2.2808,126.1295,98.22,0.4646,0.6302,
8957.5,2.3167,125.7552,97.6343,0.5044,0.6939,
8958.0,2.3468,126.8196,101.9514,0.5304,0.8035,
8958.5,2.3467,126.5202,102.0937,0.4925,0.8378,
8959.0,2.3221,127.1289,105.6799,0.4942,0.7885,
8959.5,2.3124,127.6432,103.2463,0.4636,0.8075,
8960.0,2.3132,127.5391,100.0687,0.4923,0.8289,
8960.5,2.311,127.207,102.6913,0.4807,0.7749,
8961.0,2.312,126.4128,101.4187,0.506,0.6873,
8961.5,2.3193,125.7975,104.9216,0.5068,0.5954,
8962.0,2.3253,126.0221,100.3202,0.512,0.4633,
8962.5,2.324,126.8327,106.1227,0.5137,0.4047,
8963.0,2.3185,127.4772,105.8993,0.488,0.3786,
8963.5,2.3139,127.9199,106.4957,0.4778,0.4462,
8964.0,2.313,127.5912,100.8778,0.4308,0.5624,
8964.5,2.3115,127.2331,104.7404,0.4361,0.6242,
8965.0,2.309,126.9238,104.4873,0.4594,0.7481,
8965.5,2.3062,127.015,107.5951,0.5288,0.904,
8966.0,2.3051,127.0312,104.1092,0.5288,1.0458,
8966.5,2.3029,127.1387,109.2712,0.5042,1.0926,
8967.0,2.3008,127.4349,107.465,0.4495,0.9871,
8967.5,2.2959,127.793,107.9998,0.4461,0.9232,
8968.0,2.2904,128.3854,99.4877,0.5033,0.9161,
8968.5,2.2834,128.4277,107.3144,0.5283,0.9582,
